cfg,mr_tp1_cp,mr_be_offset_r,tp_cp,tp1_fraction,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,trend_enabled,trend_d,trend_p,trend_rr,session_name,session_hours,minute_guard,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
BEST_SINGLE_CFG,0.5,0.0,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_16,"15,16",15,23,0,23,0.17391304347826086,-0.22656501958595635,0.3545272267529839,-5.210995450476996,0.0,0.0,-0.22656501958595635,0.3545272267529839,-1.0,0.0,0.6202596799041897,0.4782608695652174,0.4782608695652174,0.043478260869565216,0.0
