cfg,tp_cp,tp1_fraction,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,trend_enabled,trend_d,trend_p,trend_rr,session_name,session_hours,minute_guard,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C00043_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,4861,0,4861,0.19543303846945073,-0.15003045205986038,0.5233398200643324,-729.2980274629813,0.0,0.0,-0.15003045205986038,0.5233398200643324,-1.0,0.0,0.5911850092365101,0.36371117054104096,0.5809504217239251,0.05533840773503394,0.0
C00122_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4492,0,4492,0.19701691896705253,-0.14683456749168325,0.5226561560881156,-659.5808771726412,0.0,0.0,-0.14683456749168325,0.5226561560881156,-1.0,0.0,0.5698069231685301,0.35774710596616205,0.5868210151380232,0.05543187889581478,0.0
C00149_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4492,0,4492,0.19701691896705253,-0.14683456749168325,0.5226561560881156,-659.5808771726412,0.0,0.0,-0.14683456749168325,0.5226561560881156,-1.0,0.0,0.5698069231685301,0.35774710596616205,0.5868210151380232,0.05543187889581478,0.0
C00068_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4492,0,4492,0.19701691896705253,-0.1469813956380674,0.5213916400914227,-660.2404292061988,0.0,0.0,-0.1469813956380674,0.5213916400914227,-1.0,0.0,0.5671787758127741,0.35774710596616205,0.5868210151380232,0.05543187889581478,0.0
C00095_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4492,0,4492,0.19701691896705253,-0.1469813956380674,0.5213916400914227,-660.2404292061988,0.0,0.0,-0.1469813956380674,0.5213916400914227,-1.0,0.0,0.5671787758127741,0.35774710596616205,0.5868210151380232,0.05543187889581478,0.0
C00121_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5562,0,5562,0.19399496583962603,-0.15078629139193278,0.5206284649038947,-838.6733527219301,0.0,0.0,-0.15078629139193278,0.5206284649038947,-1.0,0.0,0.594372484681579,0.3629989212513484,0.5837828119381517,0.05321826681049982,0.0
C00148_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5562,0,5562,0.19399496583962603,-0.15078629139193278,0.5206284649038947,-838.6733527219301,0.0,0.0,-0.15078629139193278,0.5206284649038947,-1.0,0.0,0.594372484681579,0.3629989212513484,0.5837828119381517,0.05321826681049982,0.0
C00014_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4492,0,4492,0.19701691896705253,-0.14712822378445156,0.5201229507308611,-660.8999812397564,0.0,0.0,-0.14712822378445156,0.5201229507308611,-1.0,0.0,0.5607008119672001,0.35774710596616205,0.5868210151380232,0.05543187889581478,0.0
C00041_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4492,0,4492,0.19701691896705253,-0.14712822378445156,0.5201229507308611,-660.8999812397564,0.0,0.0,-0.14712822378445156,0.5201229507308611,-1.0,0.0,0.5607008119672001,0.35774710596616205,0.5868210151380232,0.05543187889581478,0.0
C00128_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4414,0,4414,0.1957408246488446,-0.14811032628602766,0.5193702453737061,-653.7589802265261,0.0,0.0,-0.14811032628602766,0.5193702453737061,-1.0,0.0,0.5625531130175396,0.3561395559583145,0.5919800634345265,0.05188038060715904,0.0
C00155_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4414,0,4414,0.1957408246488446,-0.14811032628602766,0.5193702453737061,-653.7589802265261,0.0,0.0,-0.14811032628602766,0.5193702453737061,-1.0,0.0,0.5625531130175396,0.3561395559583145,0.5919800634345265,0.05188038060715904,0.0
C00067_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5562,0,5562,0.19399496583962603,-0.151013581468185,0.5192370785655356,-839.937540126045,0.0,0.0,-0.151013581468185,0.5192370785655356,-1.0,0.0,0.5853773144151856,0.3629989212513484,0.5837828119381517,0.05321826681049982,0.0
C00094_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5562,0,5562,0.19399496583962603,-0.151013581468185,0.5192370785655356,-839.937540126045,0.0,0.0,-0.151013581468185,0.5192370785655356,-1.0,0.0,0.5853773144151856,0.3629989212513484,0.5837828119381517,0.05321826681049982,0.0
C00127_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5430,0,5430,0.19373848987108655,-0.15165688683744216,0.5180975287143382,-823.4968955273109,0.0,0.0,-0.15165688683744216,0.5180975287143382,-1.0,0.0,0.5840523953960621,0.3607734806629834,0.5887661141804789,0.050460405156537755,0.0
C00154_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5430,0,5430,0.19373848987108655,-0.15165688683744216,0.5180975287143382,-823.4968955273109,0.0,0.0,-0.15165688683744216,0.5180975287143382,-1.0,0.0,0.5840523953960621,0.3607734806629834,0.5887661141804789,0.050460405156537755,0.0
C00116_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4376,0,4376,0.19812614259597805,-0.14937828259825217,0.5179877629415701,-653.6793646499515,0.0,0.0,-0.14937828259825217,0.5179877629415701,-1.0,0.0,0.5734300733321392,0.3624314442413163,0.5802102376599635,0.057358318098720294,0.0
C00143_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4376,0,4376,0.19812614259597805,-0.14937828259825217,0.5179877629415701,-653.6793646499515,0.0,0.0,-0.14937828259825217,0.5179877629415701,-1.0,0.0,0.5734300733321392,0.3624314442413163,0.5802102376599635,0.057358318098720294,0.0
C00013_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5562,0,5562,0.19399496583962603,-0.15124087154443722,0.517841810260315,-841.2017275301598,0.0,0.0,-0.15124087154443722,0.517841810260315,-1.0,0.0,0.581708299646815,0.3629989212513484,0.5837828119381517,0.05321826681049982,0.0
C00040_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5562,0,5562,0.19399496583962603,-0.15124087154443722,0.517841810260315,-841.2017275301598,0.0,0.0,-0.15124087154443722,0.517841810260315,-1.0,0.0,0.581708299646815,0.3629989212513484,0.5837828119381517,0.05321826681049982,0.0
C00074_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4414,0,4414,0.1957408246488446,-0.1484345208783993,0.5175843824324561,-655.1899751572546,0.0,0.0,-0.1484345208783993,0.5175843824324561,-1.0,0.0,0.5540762402400836,0.3561395559583145,0.5919800634345265,0.05188038060715904,0.0
C00101_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4414,0,4414,0.1957408246488446,-0.1484345208783993,0.5175843824324561,-655.1899751572546,0.0,0.0,-0.1484345208783993,0.5175843824324561,-1.0,0.0,0.5540762402400836,0.3561395559583145,0.5919800634345265,0.05188038060715904,0.0
C00062_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4376,0,4376,0.19812614259597805,-0.14961309860382913,0.5165435294032654,-654.7069194903563,0.0,0.0,-0.14961309860382913,0.5165435294032654,-1.0,0.0,0.5674601028975998,0.3624314442413163,0.5802102376599635,0.057358318098720294,0.0
C00089_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4376,0,4376,0.19812614259597805,-0.14961309860382913,0.5165435294032654,-654.7069194903563,0.0,0.0,-0.14961309860382913,0.5165435294032654,-1.0,0.0,0.5674601028975998,0.3624314442413163,0.5802102376599635,0.057358318098720294,0.0
C00073_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5430,0,5430,0.19373848987108655,-0.15198121282023747,0.5164361455141687,-825.2579856138894,0.0,0.0,-0.15198121282023747,0.5164361455141687,-1.0,0.0,0.5794801900182976,0.3607734806629834,0.5887661141804789,0.050460405156537755,0.0
C00100_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5430,0,5430,0.19373848987108655,-0.15198121282023747,0.5164361455141687,-825.2579856138894,0.0,0.0,-0.15198121282023747,0.5164361455141687,-1.0,0.0,0.5794801900182976,0.3607734806629834,0.5887661141804789,0.050460405156537755,0.0
C00020_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4414,0,4414,0.1957408246488446,-0.148758715470771,0.5157930697862214,-656.6209700879832,0.0,0.0,-0.148758715470771,0.5157930697862214,-1.0,0.0,0.5461691198610757,0.3561395559583145,0.5919800634345265,0.05188038060715904,0.0
C00047_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4414,0,4414,0.1957408246488446,-0.148758715470771,0.5157930697862214,-656.6209700879832,0.0,0.0,-0.148758715470771,0.5157930697862214,-1.0,0.0,0.5461691198610757,0.3561395559583145,0.5919800634345265,0.05188038060715904,0.0
C00008_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4376,0,4376,0.19812614259597805,-0.14984791460940614,0.5150951824182007,-655.7344743307613,0.0,0.0,-0.14984791460940614,0.5150951824182007,-1.0,0.0,0.5602780992637664,0.3624314442413163,0.5802102376599635,0.057358318098720294,0.0
C00035_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,4376,0,4376,0.19812614259597805,-0.14984791460940614,0.5150951824182007,-655.7344743307613,0.0,0.0,-0.14984791460940614,0.5150951824182007,-1.0,0.0,0.5602780992637664,0.3624314442413163,0.5802102376599635,0.057358318098720294,0.0
C00019_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5430,0,5430,0.19373848987108655,-0.15230553880303277,0.5147704164188428,-827.019075700468,0.0,0.0,-0.15230553880303277,0.5147704164188428,-1.0,0.0,0.57512922122932,0.3607734806629834,0.5887661141804789,0.050460405156537755,0.0
C00046_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5430,0,5430,0.19373848987108655,-0.15230553880303277,0.5147704164188428,-827.019075700468,0.0,0.0,-0.15230553880303277,0.5147704164188428,-1.0,0.0,0.57512922122932,0.3607734806629834,0.5887661141804789,0.050460405156537755,0.0
C00126_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3132,0,3132,0.19923371647509577,-0.15010938888014877,0.5139126270388299,-470.142605972626,0.0,0.0,-0.15010938888014877,0.5139126270388299,-1.0,0.0,0.5676343858561151,0.35919540229885055,0.5823754789272031,0.05842911877394636,0.0
C00153_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3132,0,3132,0.19923371647509577,-0.15010938888014877,0.5139126270388299,-470.142605972626,0.0,0.0,-0.15010938888014877,0.5139126270388299,-1.0,0.0,0.5676343858561151,0.35919540229885055,0.5823754789272031,0.05842911877394636,0.0
C00072_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3132,0,3132,0.19923371647509577,-0.15030672022326116,0.5125163621986929,-470.76064773925395,0.0,0.0,-0.15030672022326116,0.5125163621986929,-1.0,0.0,0.5644946300580507,0.35919540229885055,0.5823754789272031,0.05842911877394636,0.0
C00099_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3132,0,3132,0.19923371647509577,-0.15030672022326116,0.5125163621986929,-470.76064773925395,0.0,0.0,-0.15030672022326116,0.5125163621986929,-1.0,0.0,0.5644946300580507,0.35919540229885055,0.5823754789272031,0.05842911877394636,0.0
C00018_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3132,0,3132,0.19923371647509577,-0.15050405156637353,0.5111157458935871,-471.37868950588194,0.0,0.0,-0.15050405156637353,0.5111157458935871,-1.0,0.0,0.5590276867524259,0.35919540229885055,0.5823754789272031,0.05842911877394636,0.0
C00045_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3132,0,3132,0.19923371647509577,-0.15050405156637353,0.5111157458935871,-471.37868950588194,0.0,0.0,-0.15050405156637353,0.5111157458935871,-1.0,0.0,0.5590276867524259,0.35919540229885055,0.5823754789272031,0.05842911877394636,0.0
C00115_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5457,0,5457,0.1944291735385743,-0.15510228077302138,0.5097022414460797,-846.3931461783777,0.0,0.0,-0.15510228077302138,0.5097022414460797,-1.0,0.0,0.6024740474280663,0.3665017408832692,0.5785229979842405,0.05497526113249038,0.0
C00142_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5457,0,5457,0.1944291735385743,-0.15510228077302138,0.5097022414460797,-846.3931461783777,0.0,0.0,-0.15510228077302138,0.5097022414460797,-1.0,0.0,0.6024740474280663,0.3665017408832692,0.5785229979842405,0.05497526113249038,0.0
C00061_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5457,0,5457,0.1944291735385743,-0.1554090475240604,0.5081254110186841,-848.0671723387976,0.0,0.0,-0.1554090475240604,0.5081254110186841,-1.0,0.0,0.5890353467855175,0.3665017408832692,0.5785229979842405,0.05497526113249038,0.0
C00088_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5457,0,5457,0.1944291735385743,-0.1554090475240604,0.5081254110186841,-848.0671723387976,0.0,0.0,-0.1554090475240604,0.5081254110186841,-1.0,0.0,0.5890353467855175,0.3665017408832692,0.5785229979842405,0.05497526113249038,0.0
C00135_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,2719,0,2719,0.19639573372563443,-0.1527831761240715,0.5079793177168865,-415.4174558813504,0.0,0.0,-0.1527831761240715,0.5079793177168865,-1.0,0.0,0.5598211278262651,0.35785215152629646,0.5829349025376976,0.05921294593600589,0.0
C00162_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,2719,0,2719,0.19639573372563443,-0.1527831761240715,0.5079793177168865,-415.4174558813504,0.0,0.0,-0.1527831761240715,0.5079793177168865,-1.0,0.0,0.5598211278262651,0.35785215152629646,0.5829349025376976,0.05921294593600589,0.0
C00113_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5058,0,5058,0.19612495057334914,-0.1520796340574283,0.5079647347224678,-769.2187890624723,0.0,0.0,-0.1520796340574283,0.5079647347224678,-1.0,0.0,0.562049197439478,0.3612099644128114,0.5844207196520363,0.054369315935152235,0.0
