set,keep_frac,n_trades,avg_r,sum_r,pf,winrate,conf_threshold
TRAIN_FILTERED,0.20000350729517397,22810,0.00012883914855355474,2.938820978506584,1.0462682233918537,0.5667689609820254,0.03050768987048612
VAL_FILTERED,0.2,7008,1.2484140223282072e-05,0.08748885468476075,1.008097081383637,0.565068493150685,0.029840963151356995
TEST_BASELINE,1.0,74038,-0.0001292871131846649,-9.57215928596622,0.9250903205495,0.5020259866555012,1.0116922827263508e-06
TEST_FILTERED,0.20000540263108132,14808,-4.382292191170521e-05,-0.6489298276685307,0.9773806598625966,0.534170718530524,0.03277698458896505
