engine,side,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,r_mult,exit_reason
RANGE,LONG,418532,418533,2020-07-17 15:30:00+00:00,2020-07-17 15:30:00+00:00,9154.91,9154.91,-1.0,SL
RANGE,LONG,418548,418549,2020-07-17 15:45:00+00:00,2020-07-17 15:45:00+00:00,9144.0,9144.0,0.0,TP2_CP
RANGE,LONG,420191,420192,2020-07-18 19:10:00+00:00,2020-07-18 19:10:00+00:00,9185.0,9185.0,0.0,TP2_CP
RANGE,LONG,420292,420293,2020-07-18 20:50:00+00:00,2020-07-18 20:50:00+00:00,9176.95,9176.95,-1.0,SL
RANGE,LONG,421570,421573,2020-07-19 18:10:00+00:00,2020-07-19 18:10:00+00:00,9151.31,9151.31,0.0,TP2_CP
RANGE,LONG,421591,421594,2020-07-19 18:30:00+00:00,2020-07-19 18:30:00+00:00,9155.55,9155.55,0.0,TP2_CP
RANGE,LONG,421599,421602,2020-07-19 18:35:00+00:00,2020-07-19 18:40:00+00:00,9156.57,9157.12,0.441008018328595,TP2_CP
RANGE,LONG,421631,421634,2020-07-19 19:10:00+00:00,2020-07-19 19:10:00+00:00,9152.51,9152.51,0.0,TP2_CP
RANGE,LONG,421698,421700,2020-07-19 20:15:00+00:00,2020-07-19 20:20:00+00:00,9163.9,9159.51,-1.0,SL
RANGE,LONG,421714,421715,2020-07-19 20:30:00+00:00,2020-07-19 20:35:00+00:00,9160.76,9166.93,2.0299868396317224,TP2_CP
RANGE,LONG,423081,423082,2020-07-20 19:20:00+00:00,2020-07-20 19:20:00+00:00,9183.01,9183.01,-1.0,SL
RANGE,LONG,423087,423090,2020-07-20 19:25:00+00:00,2020-07-20 19:30:00+00:00,9173.99,9156.0,-1.0,SL
RANGE,LONG,428889,428892,2020-07-24 20:05:00+00:00,2020-07-24 20:10:00+00:00,9576.83,9578.63,0.34973769672729493,TP2_CP
RANGE,LONG,430194,430196,2020-07-25 17:50:00+00:00,2020-07-25 17:55:00+00:00,9684.81,9688.1,0.331763112782236,TP2_CP
RANGE,SHORT,431807,431808,2020-07-26 20:45:00+00:00,2020-07-26 20:45:00+00:00,9900.47,9900.47,-1.0,SL
RANGE,LONG,438817,438818,2020-07-31 17:35:00+00:00,2020-07-31 17:35:00+00:00,11313.13,11313.13,-1.0,SL
RANGE,LONG,441791,441794,2020-08-02 19:10:00+00:00,2020-08-02 19:10:00+00:00,11240.0,11240.0,0.0,SL
RANGE,LONG,441848,441849,2020-08-02 20:05:00+00:00,2020-08-02 20:05:00+00:00,11184.66,11184.66,0.0,TP2_CP
RANGE,LONG,443188,443189,2020-08-03 18:25:00+00:00,2020-08-03 18:25:00+00:00,11402.41,11402.41,-1.0,SL
RANGE,LONG,443265,443266,2020-08-03 19:45:00+00:00,2020-08-03 19:45:00+00:00,11394.99,11394.99,-1.0,SL
RANGE,LONG,443307,443308,2020-08-03 20:25:00+00:00,2020-08-03 20:25:00+00:00,11391.04,11391.04,0.0,TP2_CP
RANGE,LONG,444624,444628,2020-08-04 18:20:00+00:00,2020-08-04 18:25:00+00:00,11242.9,11253.52,0.6995849919540088,TP2_CP
RANGE,LONG,444672,444676,2020-08-04 19:10:00+00:00,2020-08-04 19:15:00+00:00,11228.47,11226.58,-0.20189534404609516,TP2_CP
RANGE,LONG,444681,444683,2020-08-04 19:20:00+00:00,2020-08-04 19:20:00+00:00,11227.21,11227.21,0.0,SL
RANGE,LONG,444703,444705,2020-08-04 19:40:00+00:00,2020-08-04 19:45:00+00:00,11240.0,11242.01,0.30969360802959917,TP2_CP
RANGE,LONG,444712,444713,2020-08-04 19:50:00+00:00,2020-08-04 19:50:00+00:00,11238.0,11238.0,0.0,TP2_CP
RANGE,LONG,444748,444750,2020-08-04 20:25:00+00:00,2020-08-04 20:30:00+00:00,11257.57,11248.1,-1.0,SL
RANGE,LONG,444772,444773,2020-08-04 20:50:00+00:00,2020-08-04 20:50:00+00:00,11223.49,11223.49,-1.0,SL
RANGE,LONG,446000,446003,2020-08-05 17:20:00+00:00,2020-08-05 17:20:00+00:00,11644.58,11644.58,0.0,TP2_CP
RANGE,LONG,446005,446006,2020-08-05 17:25:00+00:00,2020-08-05 17:25:00+00:00,11640.45,11640.45,0.0,TP2_CP
RANGE,LONG,446015,446017,2020-08-05 17:35:00+00:00,2020-08-05 17:35:00+00:00,11646.1,11646.1,0.0,SL
RANGE,LONG,446062,446065,2020-08-05 18:20:00+00:00,2020-08-05 18:25:00+00:00,11684.9,11685.72,0.0,SL
RANGE,LONG,446144,446145,2020-08-05 19:40:00+00:00,2020-08-05 19:45:00+00:00,11680.0,11671.55,-0.7979871566564649,TP2_CP
RANGE,LONG,446153,446154,2020-08-05 19:50:00+00:00,2020-08-05 19:50:00+00:00,11658.78,11658.78,0.0,TP2_CP
RANGE,LONG,447319,447323,2020-08-06 15:15:00+00:00,2020-08-06 15:20:00+00:00,11832.01,11832.13,0.004957419309106041,TP2_CP
RANGE,LONG,447410,447412,2020-08-06 16:50:00+00:00,2020-08-06 16:50:00+00:00,11831.49,11831.49,0.0,TP2_CP
RANGE,LONG,447466,447467,2020-08-06 17:45:00+00:00,2020-08-06 17:45:00+00:00,11860.19,11860.19,-1.0,SL
RANGE,LONG,447626,447628,2020-08-06 20:25:00+00:00,2020-08-06 20:25:00+00:00,11850.85,11850.85,0.0,TP2_CP
RANGE,SHORT,450366,450369,2020-08-08 18:05:00+00:00,2020-08-08 18:05:00+00:00,11705.01,11705.01,0.0,TP2_CP
RANGE,SHORT,450394,450395,2020-08-08 18:30:00+00:00,2020-08-08 18:35:00+00:00,11693.64,11701.55,-1.0,SL
RANGE,SHORT,450453,450454,2020-08-08 19:30:00+00:00,2020-08-08 19:30:00+00:00,11681.05,11681.05,0.0,TP2_CP
RANGE,SHORT,451710,451711,2020-08-09 16:30:00+00:00,2020-08-09 16:30:00+00:00,11618.11,11618.11,-1.0,SL
RANGE,SHORT,451836,451837,2020-08-09 18:35:00+00:00,2020-08-09 18:35:00+00:00,11585.82,11585.82,0.0,TP2_CP
RANGE,LONG,455978,455980,2020-08-12 15:35:00+00:00,2020-08-12 15:40:00+00:00,11563.6,11557.68,-1.0,SL
RANGE,LONG,456035,456037,2020-08-12 16:35:00+00:00,2020-08-12 16:35:00+00:00,11557.23,11557.23,0.0,TP2_CP
RANGE,LONG,459071,459073,2020-08-14 19:10:00+00:00,2020-08-14 19:10:00+00:00,11806.4,11806.4,0.0,TP2_CP
RANGE,LONG,459158,459159,2020-08-14 20:35:00+00:00,2020-08-14 20:35:00+00:00,11771.99,11771.99,-1.0,SL
RANGE,SHORT,460286,460287,2020-08-15 15:25:00+00:00,2020-08-15 15:25:00+00:00,11868.0,11868.0,0.0,TP2_CP
RANGE,LONG,460533,460535,2020-08-15 19:30:00+00:00,2020-08-15 19:35:00+00:00,11843.27,11862.11,2.593051377337809,VOL_HIGH_KILL
RANGE,LONG,461791,461796,2020-08-16 16:30:00+00:00,2020-08-16 16:35:00+00:00,11863.87,11865.0,0.07971781305109402,TP2_CP
RANGE,LONG,461814,461815,2020-08-16 16:50:00+00:00,2020-08-16 16:55:00+00:00,11871.71,11871.77,0.004370356496317875,TP2_CP
RANGE,LONG,461887,461890,2020-08-16 18:05:00+00:00,2020-08-16 18:10:00+00:00,11831.31,11830.71,0.0,SL
RANGE,LONG,461891,461893,2020-08-16 18:10:00+00:00,2020-08-16 18:10:00+00:00,11830.71,11830.71,0.0,TP2_CP
RANGE,SHORT,466374,466375,2020-08-19 20:50:00+00:00,2020-08-19 20:55:00+00:00,11688.0,11722.87,-1.0,SL
RANGE,LONG,467467,467469,2020-08-20 15:05:00+00:00,2020-08-20 15:05:00+00:00,11838.68,11838.68,0.0,SL
RANGE,LONG,467661,467662,2020-08-20 18:20:00+00:00,2020-08-20 18:20:00+00:00,11852.9,11852.9,-1.0,SL
RANGE,LONG,467749,467753,2020-08-20 19:45:00+00:00,2020-08-20 19:50:00+00:00,11857.48,11852.7,-0.7141332650358776,TP2_CP
RANGE,SHORT,468913,468915,2020-08-21 15:10:00+00:00,2020-08-21 15:15:00+00:00,11731.8,11745.0,-1.0,SL
RANGE,SHORT,469168,469171,2020-08-21 19:25:00+00:00,2020-08-21 19:30:00+00:00,11717.31,11705.31,0.8957993409476044,TP2_CP
RANGE,LONG,470429,470431,2020-08-22 16:25:00+00:00,2020-08-22 16:30:00+00:00,11579.37,11575.0,-0.27014615622383625,SL
RANGE,LONG,471869,471870,2020-08-23 16:25:00+00:00,2020-08-23 16:30:00+00:00,11630.26,11630.59,0.03840015958507675,TP2_CP
RANGE,LONG,471881,471882,2020-08-23 16:40:00+00:00,2020-08-23 16:40:00+00:00,11646.29,11646.29,-1.0,SL
RANGE,LONG,471907,471908,2020-08-23 17:05:00+00:00,2020-08-23 17:05:00+00:00,11643.9,11643.9,-1.0,SL
RANGE,LONG,471948,471950,2020-08-23 17:45:00+00:00,2020-08-23 17:50:00+00:00,11648.87,11639.0,-1.0,SL
RANGE,LONG,472008,472009,2020-08-23 18:45:00+00:00,2020-08-23 18:45:00+00:00,11661.25,11661.25,0.0,TP2_CP
RANGE,LONG,472029,472030,2020-08-23 19:05:00+00:00,2020-08-23 19:10:00+00:00,11658.34,11672.3,1.3780654623400999,TP2_CP
RANGE,LONG,472059,472060,2020-08-23 19:35:00+00:00,2020-08-23 19:40:00+00:00,11680.64,11687.32,0.7106490980106884,TP2_CP
RANGE,LONG,472112,472114,2020-08-23 20:30:00+00:00,2020-08-23 20:30:00+00:00,11696.69,11696.69,0.0,TP2_CP
RANGE,SHORT,473347,473349,2020-08-24 17:05:00+00:00,2020-08-24 17:05:00+00:00,11763.2,11763.2,0.0,TP2_CP
RANGE,SHORT,473357,473358,2020-08-24 17:15:00+00:00,2020-08-24 17:15:00+00:00,11755.92,11755.92,0.0,TP2_CP
RANGE,SHORT,473372,473374,2020-08-24 17:30:00+00:00,2020-08-24 17:30:00+00:00,11743.22,11743.22,0.0,TP2_CP
RANGE,SHORT,473431,473433,2020-08-24 18:30:00+00:00,2020-08-24 18:30:00+00:00,11740.0,11740.0,0.0,TP2_CP
RANGE,SHORT,473562,473564,2020-08-24 20:40:00+00:00,2020-08-24 20:40:00+00:00,11740.24,11740.24,0.0,TP2_CP
RANGE,SHORT,473567,473569,2020-08-24 20:45:00+00:00,2020-08-24 20:45:00+00:00,11742.39,11742.39,0.0,TP2_CP
RANGE,LONG,479116,479117,2020-08-28 17:15:00+00:00,2020-08-28 17:15:00+00:00,11509.8,11509.8,0.0,TP2_CP
RANGE,LONG,479177,479178,2020-08-28 18:15:00+00:00,2020-08-28 18:15:00+00:00,11482.93,11482.93,0.0,TP2_CP
RANGE,LONG,479211,479213,2020-08-28 18:50:00+00:00,2020-08-28 18:50:00+00:00,11480.26,11480.26,0.0,TP2_CP
RANGE,LONG,479237,479239,2020-08-28 19:15:00+00:00,2020-08-28 19:15:00+00:00,11496.44,11496.44,0.0,TP2_CP
RANGE,LONG,479241,479243,2020-08-28 19:20:00+00:00,2020-08-28 19:20:00+00:00,11490.0,11490.0,0.0,TP2_CP
RANGE,LONG,480581,480582,2020-08-29 17:40:00+00:00,2020-08-29 17:40:00+00:00,11523.15,11523.15,0.0,TP2_CP
RANGE,LONG,480586,480588,2020-08-29 17:45:00+00:00,2020-08-29 17:45:00+00:00,11512.72,11512.72,0.0,SL
RANGE,LONG,480653,480654,2020-08-29 18:50:00+00:00,2020-08-29 18:50:00+00:00,11532.29,11532.29,0.0,TP2_CP
RANGE,LONG,480667,480670,2020-08-29 19:05:00+00:00,2020-08-29 19:10:00+00:00,11531.42,11544.76,-1.0,SL
RANGE,LONG,480699,480701,2020-08-29 19:35:00+00:00,2020-08-29 19:40:00+00:00,11541.99,11541.26,-0.10714809922200977,TP2_CP
RANGE,LONG,480730,480732,2020-08-29 20:10:00+00:00,2020-08-29 20:10:00+00:00,11514.57,11514.57,0.0,TP2_CP
RANGE,LONG,480736,480737,2020-08-29 20:15:00+00:00,2020-08-29 20:15:00+00:00,11521.33,11521.33,0.0,TP2_CP
RANGE,LONG,481869,481870,2020-08-30 15:05:00+00:00,2020-08-30 15:10:00+00:00,11622.72,11631.85,0.9579267652924078,TP2_CP
RANGE,LONG,482066,482068,2020-08-30 18:25:00+00:00,2020-08-30 18:25:00+00:00,11640.63,11640.63,0.0,TP2_CP
RANGE,LONG,482131,482132,2020-08-30 19:30:00+00:00,2020-08-30 19:30:00+00:00,11649.84,11649.84,-1.0,SL
RANGE,LONG,482139,482140,2020-08-30 19:35:00+00:00,2020-08-30 19:40:00+00:00,11649.18,11644.35,-0.6307365122005159,TP2_CP
RANGE,LONG,492286,492288,2020-09-06 20:45:00+00:00,2020-09-06 20:45:00+00:00,10228.5,10228.5,0.0,TP2_CP
RANGE,LONG,493489,493490,2020-09-07 16:45:00+00:00,2020-09-07 16:50:00+00:00,10199.24,10194.9,-0.20881877856823822,TP2_CP
RANGE,LONG,493571,493572,2020-09-07 18:10:00+00:00,2020-09-07 18:10:00+00:00,10177.87,10177.87,0.0,TP2_CP
RANGE,LONG,493584,493585,2020-09-07 18:20:00+00:00,2020-09-07 18:25:00+00:00,10161.24,10161.0,-0.02237941094191213,VOL_HIGH_KILL
RANGE,LONG,493645,493647,2020-09-07 19:25:00+00:00,2020-09-07 19:25:00+00:00,10210.64,10210.64,0.0,TP2_CP
RANGE,LONG,493689,493690,2020-09-07 20:05:00+00:00,2020-09-07 20:10:00+00:00,10118.58,10118.41,-1.0,SL
RANGE,LONG,495015,495018,2020-09-08 18:15:00+00:00,2020-09-08 18:15:00+00:00,10113.96,10113.96,0.0,TP2_CP
RANGE,LONG,495020,495024,2020-09-08 18:20:00+00:00,2020-09-08 18:20:00+00:00,10106.09,10106.09,0.0,TP2_CP
RANGE,LONG,496278,496280,2020-09-09 15:15:00+00:00,2020-09-09 15:20:00+00:00,10248.4,10271.45,1.9868976812343733,TP2_CP
RANGE,LONG,496290,496291,2020-09-09 15:30:00+00:00,2020-09-09 15:30:00+00:00,10247.29,10247.29,0.0,TP2_CP
RANGE,LONG,496311,496314,2020-09-09 15:50:00+00:00,2020-09-09 15:50:00+00:00,10261.17,10261.17,0.0,TP2_CP
RANGE,LONG,496405,496407,2020-09-09 17:25:00+00:00,2020-09-09 17:25:00+00:00,10231.02,10231.02,0.0,TP2_CP
RANGE,LONG,496463,496466,2020-09-09 18:20:00+00:00,2020-09-09 18:25:00+00:00,10261.09,10289.88,5.744541360241476,TP2_CP
RANGE,LONG,496544,496545,2020-09-09 19:40:00+00:00,2020-09-09 19:45:00+00:00,10299.47,10287.74,-1.0,SL
RANGE,LONG,496554,496555,2020-09-09 19:50:00+00:00,2020-09-09 19:55:00+00:00,10290.45,10277.91,-1.0,SL
RANGE,LONG,496578,496581,2020-09-09 20:15:00+00:00,2020-09-09 20:20:00+00:00,10273.6,10267.33,-0.7151586254094122,TP2_CP
RANGE,LONG,496602,496603,2020-09-09 20:40:00+00:00,2020-09-09 20:40:00+00:00,10278.55,10278.55,-1.0,SL
RANGE,SHORT,497978,497979,2020-09-10 19:35:00+00:00,2020-09-10 19:35:00+00:00,10285.46,10285.46,0.0,TP2_CP
RANGE,LONG,499345,499347,2020-09-11 18:25:00+00:00,2020-09-11 18:25:00+00:00,10306.5,10306.5,0.0,TP2_CP
RANGE,SHORT,500592,500595,2020-09-12 15:10:00+00:00,2020-09-12 15:15:00+00:00,10369.06,10367.71,0.16032982134680682,TP2_CP
RANGE,LONG,500694,500696,2020-09-12 16:50:00+00:00,2020-09-12 16:55:00+00:00,10368.52,10370.99,0.5243207180977759,TP2_CP
RANGE,LONG,500742,500744,2020-09-12 17:40:00+00:00,2020-09-12 17:40:00+00:00,10370.0,10370.0,0.0,TP2_CP
RANGE,LONG,500929,500930,2020-09-12 20:45:00+00:00,2020-09-12 20:50:00+00:00,10439.0,10442.81,0.435336173546775,TP2_CP
RANGE,LONG,508048,508049,2020-09-17 19:25:00+00:00,2020-09-17 19:25:00+00:00,10892.65,10892.65,0.0,TP2_CP
RANGE,SHORT,509484,509487,2020-09-18 19:20:00+00:00,2020-09-18 19:25:00+00:00,10853.77,10858.0,-0.43045924375238437,TP2_CP
RANGE,SHORT,509497,509498,2020-09-18 19:35:00+00:00,2020-09-18 19:35:00+00:00,10851.64,10851.64,-1.0,SL
RANGE,SHORT,509538,509540,2020-09-18 20:15:00+00:00,2020-09-18 20:20:00+00:00,10860.44,10879.2,-1.0,SL
RANGE,LONG,510668,510670,2020-09-19 15:05:00+00:00,2020-09-19 15:10:00+00:00,11066.14,11063.65,-0.31603568320280917,TP2_CP
RANGE,SHORT,512239,512240,2020-09-20 17:15:00+00:00,2020-09-20 17:20:00+00:00,10862.99,10857.91,0.42307646547927974,VOL_HIGH_KILL
RANGE,SHORT,516746,516747,2020-09-23 20:25:00+00:00,2020-09-23 20:25:00+00:00,10292.85,10292.85,0.0,TP2_CP
RANGE,LONG,519505,519509,2020-09-25 18:25:00+00:00,2020-09-25 18:25:00+00:00,10722.95,10722.95,0.0,TP2_CP
RANGE,LONG,519521,519525,2020-09-25 18:40:00+00:00,2020-09-25 18:45:00+00:00,10688.91,10703.34,1.4634676402832922,TP2_CP
RANGE,LONG,519594,519595,2020-09-25 19:50:00+00:00,2020-09-25 19:55:00+00:00,10704.22,10713.35,1.153339469077848,TP2_CP
RANGE,LONG,522286,522287,2020-09-27 16:45:00+00:00,2020-09-27 16:45:00+00:00,10737.57,10737.57,0.0,TP2_CP
RANGE,LONG,522346,522348,2020-09-27 17:45:00+00:00,2020-09-27 17:45:00+00:00,10727.2,10727.2,0.0,TP2_CP
RANGE,LONG,522448,522450,2020-09-27 19:25:00+00:00,2020-09-27 19:30:00+00:00,10712.22,10707.02,-1.0,SL
RANGE,LONG,522467,522468,2020-09-27 19:45:00+00:00,2020-09-27 19:45:00+00:00,10711.57,10711.57,0.0,TP2_CP
RANGE,SHORT,525310,525311,2020-09-29 19:10:00+00:00,2020-09-29 19:10:00+00:00,10728.12,10728.12,0.0,TP2_CP
RANGE,SHORT,525315,525319,2020-09-29 19:15:00+00:00,2020-09-29 19:15:00+00:00,10741.0,10741.0,0.0,SL
RANGE,LONG,526585,526586,2020-09-30 16:25:00+00:00,2020-09-30 16:25:00+00:00,10772.99,10772.99,-1.0,SL
RANGE,LONG,526654,526655,2020-09-30 17:30:00+00:00,2020-09-30 17:35:00+00:00,10759.2,10755.14,-0.6693043191560885,TP2_CP
RANGE,SHORT,526839,526840,2020-09-30 20:35:00+00:00,2020-09-30 20:40:00+00:00,10690.67,10698.6,-1.0,SL
RANGE,SHORT,526851,526852,2020-09-30 20:50:00+00:00,2020-09-30 20:50:00+00:00,10697.76,10697.76,0.0,TP2_CP
RANGE,LONG,529528,529529,2020-10-02 17:25:00+00:00,2020-10-02 17:25:00+00:00,10551.04,10551.04,0.0,TP2_CP
RANGE,LONG,530982,530983,2020-10-03 17:40:00+00:00,2020-10-03 17:40:00+00:00,10569.03,10569.03,0.0,TP2_CP
RANGE,LONG,531026,531028,2020-10-03 18:25:00+00:00,2020-10-03 18:25:00+00:00,10573.17,10573.17,0.0,SL
RANGE,LONG,531068,531070,2020-10-03 19:05:00+00:00,2020-10-03 19:10:00+00:00,10565.38,10580.0,2.6450595745779144,TP2_CP
RANGE,LONG,531097,531098,2020-10-03 19:35:00+00:00,2020-10-03 19:35:00+00:00,10577.02,10577.02,0.0,TP2_CP
RANGE,LONG,531143,531145,2020-10-03 20:20:00+00:00,2020-10-03 20:25:00+00:00,10566.25,10558.93,-1.0,SL
RANGE,LONG,531148,531151,2020-10-03 20:25:00+00:00,2020-10-03 20:30:00+00:00,10558.93,10559.24,0.08559144874357608,TP2_CP
RANGE,LONG,531173,531174,2020-10-03 20:50:00+00:00,2020-10-03 20:50:00+00:00,10559.52,10559.52,-1.0,SL
RANGE,LONG,532593,532594,2020-10-04 20:30:00+00:00,2020-10-04 20:30:00+00:00,10666.58,10666.58,0.0,TP2_CP
RANGE,LONG,532607,532608,2020-10-04 20:45:00+00:00,2020-10-04 20:45:00+00:00,10646.06,10646.06,0.0,TP2_CP
RANGE,LONG,536647,536648,2020-10-07 16:05:00+00:00,2020-10-07 16:05:00+00:00,10620.34,10620.34,-1.0,SL
RANGE,LONG,536656,536657,2020-10-07 16:15:00+00:00,2020-10-07 16:15:00+00:00,10619.05,10619.05,0.0,TP2_CP
RANGE,LONG,536837,536841,2020-10-07 19:15:00+00:00,2020-10-07 19:20:00+00:00,10660.65,10661.18,0.07751452091438649,TP2_CP
RANGE,LONG,536853,536854,2020-10-07 19:30:00+00:00,2020-10-07 19:30:00+00:00,10654.0,10654.0,0.0,TP2_CP
RANGE,LONG,536857,536858,2020-10-07 19:35:00+00:00,2020-10-07 19:35:00+00:00,10654.47,10654.47,-1.0,SL
RANGE,LONG,536862,536867,2020-10-07 19:40:00+00:00,2020-10-07 19:45:00+00:00,10652.87,10654.43,0.14522242170351685,SL
RANGE,LONG,536922,536923,2020-10-07 20:40:00+00:00,2020-10-07 20:40:00+00:00,10652.31,10652.31,0.0,TP2_CP
RANGE,LONG,536929,536931,2020-10-07 20:45:00+00:00,2020-10-07 20:50:00+00:00,10653.59,10657.19,1.290322580644888,TP2_CP
RANGE,LONG,538252,538253,2020-10-08 18:50:00+00:00,2020-10-08 18:50:00+00:00,10869.72,10869.72,0.0,TP2_CP
RANGE,LONG,539498,539499,2020-10-09 15:35:00+00:00,2020-10-09 15:35:00+00:00,11055.57,11055.57,0.0,TP2_CP
RANGE,LONG,539564,539567,2020-10-09 16:40:00+00:00,2020-10-09 16:45:00+00:00,11046.48,11043.38,-0.46322980040568973,TP2_CP
RANGE,LONG,539569,539570,2020-10-09 16:45:00+00:00,2020-10-09 16:50:00+00:00,11043.38,11048.78,0.9079118028537211,TP2_CP
RANGE,LONG,542387,542389,2020-10-11 15:45:00+00:00,2020-10-11 15:45:00+00:00,11401.98,11401.98,0.0,SL
RANGE,LONG,542474,542477,2020-10-11 17:10:00+00:00,2020-10-11 17:15:00+00:00,11404.99,11414.02,1.219117051438042,TP2_CP
RANGE,LONG,542567,542568,2020-10-11 18:45:00+00:00,2020-10-11 18:45:00+00:00,11402.37,11402.37,-1.0,SL
RANGE,SHORT,546830,546832,2020-10-14 17:50:00+00:00,2020-10-14 17:50:00+00:00,11344.0,11344.0,0.0,SL
RANGE,SHORT,546933,546935,2020-10-14 19:30:00+00:00,2020-10-14 19:35:00+00:00,11351.98,11344.34,0.0,SL
RANGE,SHORT,546945,546947,2020-10-14 19:45:00+00:00,2020-10-14 19:45:00+00:00,11343.01,11343.01,0.0,TP2_CP
RANGE,SHORT,546951,546952,2020-10-14 19:50:00+00:00,2020-10-14 19:50:00+00:00,11343.52,11343.52,0.0,TP2_CP
RANGE,LONG,548129,548130,2020-10-15 15:25:00+00:00,2020-10-15 15:30:00+00:00,11388.68,11382.76,-1.0,SL
RANGE,LONG,548135,548136,2020-10-15 15:35:00+00:00,2020-10-15 15:35:00+00:00,11384.26,11384.26,0.0,TP2_CP
RANGE,LONG,548309,548310,2020-10-15 18:25:00+00:00,2020-10-15 18:30:00+00:00,11456.4,11462.68,0.40605573567586123,TP2_CP
RANGE,LONG,552447,552450,2020-10-18 15:25:00+00:00,2020-10-18 15:30:00+00:00,11427.67,11437.47,2.0032121477586013,TP2_CP
RANGE,LONG,552619,552620,2020-10-18 18:15:00+00:00,2020-10-18 18:20:00+00:00,11462.84,11461.72,-0.16158618273262823,TP2_CP
RANGE,LONG,552633,552635,2020-10-18 18:30:00+00:00,2020-10-18 18:35:00+00:00,11453.0,11447.49,-1.0,SL
RANGE,LONG,558370,558372,2020-10-22 18:10:00+00:00,2020-10-22 18:10:00+00:00,13039.61,13039.61,0.0,SL
RANGE,SHORT,559848,559849,2020-10-23 18:45:00+00:00,2020-10-23 18:45:00+00:00,12862.42,12862.42,0.0,TP2_CP
RANGE,LONG,561092,561093,2020-10-24 15:30:00+00:00,2020-10-24 15:30:00+00:00,13113.99,13113.99,-1.0,SL
RANGE,LONG,561106,561108,2020-10-24 15:45:00+00:00,2020-10-24 15:45:00+00:00,13121.38,13121.38,0.0,TP2_CP
RANGE,LONG,561147,561149,2020-10-24 16:25:00+00:00,2020-10-24 16:25:00+00:00,13062.97,13062.97,0.0,TP2_CP
RANGE,LONG,561151,561152,2020-10-24 16:30:00+00:00,2020-10-24 16:30:00+00:00,13071.0,13071.0,-1.0,SL
RANGE,LONG,561280,561281,2020-10-24 18:40:00+00:00,2020-10-24 18:40:00+00:00,13128.99,13128.99,-1.0,SL
RANGE,LONG,561293,561295,2020-10-24 18:50:00+00:00,2020-10-24 18:55:00+00:00,13107.82,13105.16,-0.25248827055024986,TP2_CP
RANGE,LONG,562839,562840,2020-10-25 20:35:00+00:00,2020-10-25 20:40:00+00:00,13024.12,13011.21,-1.0,SL
RANGE,LONG,562844,562847,2020-10-25 20:40:00+00:00,2020-10-25 20:45:00+00:00,13011.21,13014.14,0.279218569192025,SL
RANGE,LONG,568285,568286,2020-10-29 15:25:00+00:00,2020-10-29 15:25:00+00:00,13438.01,13438.01,-1.0,SL
RANGE,LONG,569833,569837,2020-10-30 17:10:00+00:00,2020-10-30 17:15:00+00:00,13523.58,13505.16,-0.8657642413987692,TP2_CP
RANGE,LONG,569851,569852,2020-10-30 17:30:00+00:00,2020-10-30 17:30:00+00:00,13496.99,13496.99,-1.0,SL
RANGE,LONG,569971,569972,2020-10-30 19:30:00+00:00,2020-10-30 19:30:00+00:00,13477.88,13477.88,0.0,TP2_CP
RANGE,LONG,570036,570037,2020-10-30 20:35:00+00:00,2020-10-30 20:35:00+00:00,13614.97,13614.97,0.0,TP2_CP
RANGE,LONG,570053,570054,2020-10-30 20:50:00+00:00,2020-10-30 20:50:00+00:00,13638.89,13638.89,-1.0,SL
RANGE,LONG,575659,575660,2020-11-03 18:15:00+00:00,2020-11-03 18:20:00+00:00,13741.52,13754.27,0.8671446892852751,TP2_CP
RANGE,LONG,575690,575691,2020-11-03 18:50:00+00:00,2020-11-03 18:50:00+00:00,13752.4,13752.4,-1.0,SL
RANGE,LONG,575752,575753,2020-11-03 19:50:00+00:00,2020-11-03 19:50:00+00:00,13734.21,13734.21,-1.0,SL
RANGE,LONG,577072,577074,2020-11-04 17:50:00+00:00,2020-11-04 17:50:00+00:00,14142.31,14142.31,0.0,TP2_CP
RANGE,LONG,582728,582730,2020-11-08 16:05:00+00:00,2020-11-08 16:10:00+00:00,15317.01,15313.72,-0.09526764292217241,TP2_CP
RANGE,LONG,582749,582750,2020-11-08 16:25:00+00:00,2020-11-08 16:30:00+00:00,15309.43,15334.28,1.049795110411024,TP2_CP
RANGE,LONG,582790,582791,2020-11-08 17:10:00+00:00,2020-11-08 17:10:00+00:00,15441.2,15441.2,0.0,TP2_CP
RANGE,LONG,582854,582855,2020-11-08 18:10:00+00:00,2020-11-08 18:15:00+00:00,15545.77,15545.23,-0.01188555904577871,VOL_HIGH_KILL
RANGE,LONG,582943,582944,2020-11-08 19:40:00+00:00,2020-11-08 19:40:00+00:00,15400.0,15400.0,0.0,TP2_CP
RANGE,LONG,582946,582947,2020-11-08 19:45:00+00:00,2020-11-08 19:45:00+00:00,15327.99,15327.99,0.0,TP2_CP
RANGE,SHORT,584214,584215,2020-11-09 16:50:00+00:00,2020-11-09 16:55:00+00:00,15078.23,15119.62,-1.0,SL
RANGE,SHORT,585624,585625,2020-11-10 16:20:00+00:00,2020-11-10 16:25:00+00:00,15218.44,15244.99,-1.0,SL
RANGE,SHORT,585637,585638,2020-11-10 16:35:00+00:00,2020-11-10 16:35:00+00:00,15236.84,15236.84,-1.0,SL
