set,keep_frac,n_trades,avg_r,sum_r,pf,winrate,conf_threshold
TRAIN_FILTERED,0.20000350729517397,22810,7.88391485535549e-05,1.7983209785065872,1.028092553897035,0.5615081104778605,0.03050768987048612
VAL_FILTERED,0.2,7008,-3.75158597767179e-05,-0.26291114531523907,0.9760104022225474,0.5539383561643836,0.029840963151356995
TEST_BASELINE,1.0,74038,-0.00017928711318466485,-13.274059285966217,0.8976074229846168,0.4952726978038305,1.0116922827263508e-06
TEST_FILTERED,0.20000540263108132,14808,-9.382292191170511e-05,-1.3893298276685293,0.9521521250287928,0.528160453808752,0.03277698458896505
