cfg,tp_cp,tp1_fraction,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,trend_enabled,trend_d,trend_p,trend_rr,session_name,session_hours,minute_guard,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C00138_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,65,0,65,0.27692307692307694,-0.04606580201763389,0.8422179095904827,-2.994277131146203,0.0,0.0,-0.04606580201763389,0.8422179095904827,-1.0,0.0,0.8164422104553798,0.3076923076923077,0.6461538461538462,0.046153846153846156,0.0
C00057_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,65,0,65,0.27692307692307694,-0.04610922524091626,0.8420691787176503,-2.997099640659557,0.0,0.0,-0.04610922524091626,0.8420691787176503,-1.0,0.0,0.8164422104553798,0.3076923076923077,0.6461538461538462,0.046153846153846156,0.0
C00084_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,65,0,65,0.27692307692307694,-0.04610922524091626,0.8420691787176503,-2.997099640659557,0.0,0.0,-0.04610922524091626,0.8420691787176503,-1.0,0.0,0.8164422104553798,0.3076923076923077,0.6461538461538462,0.046153846153846156,0.0
C00003_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,65,0,65,0.27692307692307694,-0.04615264846419863,0.8419204478448178,-2.9999221501729108,0.0,0.0,-0.04615264846419863,0.8419204478448178,-1.0,0.0,0.8164422104553798,0.3076923076923077,0.6461538461538462,0.046153846153846156,0.0
C00030_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,65,0,65,0.27692307692307694,-0.04615264846419863,0.8419204478448178,-2.9999221501729108,0.0,0.0,-0.04615264846419863,0.8419204478448178,-1.0,0.0,0.8164422104553798,0.3076923076923077,0.6461538461538462,0.046153846153846156,0.0
C00128_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,57,0,57,0.24561403508771928,-0.04355293579730316,0.8362575849501788,-2.48251734044628,0.0,0.0,-0.04355293579730316,0.8362575849501788,-1.0,0.0,0.8486297763512292,0.24561403508771928,0.6842105263157895,0.07017543859649122,0.0
C00155_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,57,0,57,0.24561403508771928,-0.04355293579730316,0.8362575849501788,-2.48251734044628,0.0,0.0,-0.04355293579730316,0.8362575849501788,-1.0,0.0,0.8486297763512292,0.24561403508771928,0.6842105263157895,0.07017543859649122,0.0
C00074_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,57,0,57,0.24561403508771928,-0.04360245350806374,0.8360714172579384,-2.4853398499596335,0.0,0.0,-0.04360245350806374,0.8360714172579384,-1.0,0.0,0.8486297763512292,0.24561403508771928,0.6842105263157895,0.07017543859649122,0.0
C00101_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,57,0,57,0.24561403508771928,-0.04360245350806374,0.8360714172579384,-2.4853398499596335,0.0,0.0,-0.04360245350806374,0.8360714172579384,-1.0,0.0,0.8486297763512292,0.24561403508771928,0.6842105263157895,0.07017543859649122,0.0
C00020_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,57,0,57,0.24561403508771928,-0.04365197121882434,0.835885249565698,-2.4881623594729874,0.0,0.0,-0.04365197121882434,0.835885249565698,-1.0,0.0,0.8486297763512292,0.24561403508771928,0.6842105263157895,0.07017543859649122,0.0
C00047_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,57,0,57,0.24561403508771928,-0.04365197121882434,0.835885249565698,-2.4881623594729874,0.0,0.0,-0.04365197121882434,0.835885249565698,-1.0,0.0,0.8486297763512292,0.24561403508771928,0.6842105263157895,0.07017543859649122,0.0
C00113_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,71,0,71,0.2676056338028169,-0.05514561593240169,0.8149748249332827,-3.9153387312005203,0.0,0.0,-0.05514561593240169,0.8149748249332827,-1.0,0.0,0.8956916099775188,0.30985915492957744,0.647887323943662,0.04225352112676056,0.0
C00140_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,71,0,71,0.2676056338028169,-0.05514561593240169,0.8149748249332827,-3.9153387312005203,0.0,0.0,-0.05514561593240169,0.8149748249332827,-1.0,0.0,0.8956916099775188,0.30985915492957744,0.647887323943662,0.04225352112676056,0.0
C00059_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,71,0,71,0.2676056338028169,-0.05518536958751935,0.8148414430338639,-3.9181612407138737,0.0,0.0,-0.05518536958751935,0.8148414430338639,-1.0,0.0,0.8956916099775188,0.30985915492957744,0.647887323943662,0.04225352112676056,0.0
C00086_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,71,0,71,0.2676056338028169,-0.05518536958751935,0.8148414430338639,-3.9181612407138737,0.0,0.0,-0.05518536958751935,0.8148414430338639,-1.0,0.0,0.8956916099775188,0.30985915492957744,0.647887323943662,0.04225352112676056,0.0
C00129_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,46,0,46,0.2391304347826087,-0.05224126747768721,0.8148228522743127,-2.4030983039736116,0.0,0.0,-0.05224126747768721,0.8148228522743127,-1.0,0.0,0.8970336893656632,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.0
C00156_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,46,0,46,0.2391304347826087,-0.05224126747768721,0.8148228522743127,-2.4030983039736116,0.0,0.0,-0.05224126747768721,0.8148228522743127,-1.0,0.0,0.8970336893656632,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.0
C00121_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,75,0,75,0.26666666666666666,-0.057440976249455315,0.8148072975564222,-4.308073218709149,0.0,0.0,-0.057440976249455315,0.8148072975564222,-1.0,0.0,1.0379798179502,0.30666666666666664,0.6533333333333333,0.04,0.0
C00148_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,75,0,75,0.26666666666666666,-0.057440976249455315,0.8148072975564222,-4.308073218709149,0.0,0.0,-0.057440976249455315,0.8148072975564222,-1.0,0.0,1.0379798179502,0.30666666666666664,0.6533333333333333,0.04,0.0
C00005_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,71,0,71,0.2676056338028169,-0.055225123242637,0.8147080611344449,-3.920983750227227,0.0,0.0,-0.055225123242637,0.8147080611344449,-1.0,0.0,0.8956916099775188,0.30985915492957744,0.647887323943662,0.04225352112676056,0.0
C00032_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,71,0,71,0.2676056338028169,-0.055225123242637,0.8147080611344449,-3.920983750227227,0.0,0.0,-0.055225123242637,0.8147080611344449,-1.0,0.0,0.8956916099775188,0.30985915492957744,0.647887323943662,0.04225352112676056,0.0
C00067_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,75,0,75,0.26666666666666666,-0.057478609709633366,0.8146859653185715,-4.310895728222502,0.0,0.0,-0.057478609709633366,0.8146859653185715,-1.0,0.0,1.0379798179502,0.30666666666666664,0.6533333333333333,0.04,0.0
C00094_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,75,0,75,0.26666666666666666,-0.057478609709633366,0.8146859653185715,-4.310895728222502,0.0,0.0,-0.057478609709633366,0.8146859653185715,-1.0,0.0,1.0379798179502,0.30666666666666664,0.6533333333333333,0.04,0.0
C00075_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,46,0,46,0.2391304347826087,-0.05230262638015143,0.8146053562774794,-2.405920813486966,0.0,0.0,-0.05230262638015143,0.8146053562774794,-1.0,0.0,0.8970336893656632,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.0
C00102_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,46,0,46,0.2391304347826087,-0.05230262638015143,0.8146053562774794,-2.405920813486966,0.0,0.0,-0.05230262638015143,0.8146053562774794,-1.0,0.0,0.8970336893656632,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.0
C00013_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,75,0,75,0.26666666666666666,-0.05751624316981141,0.8145646330807209,-4.313718237735856,0.0,0.0,-0.05751624316981141,0.8145646330807209,-1.0,0.0,1.0379798179502,0.30666666666666664,0.6533333333333333,0.04,0.0
C00040_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,75,0,75,0.26666666666666666,-0.05751624316981141,0.8145646330807209,-4.313718237735856,0.0,0.0,-0.05751624316981141,0.8145646330807209,-1.0,0.0,1.0379798179502,0.30666666666666664,0.6533333333333333,0.04,0.0
C00021_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,46,0,46,0.2391304347826087,-0.052363985282615634,0.8143878602806459,-2.4087433230003192,0.0,0.0,-0.052363985282615634,0.8143878602806459,-1.0,0.0,0.8970336893656632,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.0
C00048_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,46,0,46,0.2391304347826087,-0.052363985282615634,0.8143878602806459,-2.4087433230003192,0.0,0.0,-0.052363985282615634,0.8143878602806459,-1.0,0.0,0.8970336893656632,0.2608695652173913,0.6739130434782609,0.06521739130434782,0.0
C00118_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,84,0,84,0.25,-0.05645995253747423,0.8045293567321831,-4.742636013147836,0.0,0.0,-0.05645995253747423,0.8045293567321831,-1.0,0.0,0.8742941896370281,0.2976190476190476,0.6547619047619048,0.047619047619047616,0.0
C00145_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,84,0,84,0.25,-0.05645995253747423,0.8045293567321831,-4.742636013147836,0.0,0.0,-0.05645995253747423,0.8045293567321831,-1.0,0.0,0.8742941896370281,0.2976190476190476,0.6547619047619048,0.047619047619047616,0.0
C00064_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,84,0,84,0.25,-0.05649355384120464,0.8044130252767066,-4.74545852266119,0.0,0.0,-0.05649355384120464,0.8044130252767066,-1.0,0.0,0.8742941896370281,0.2976190476190476,0.6547619047619048,0.047619047619047616,0.0
C00091_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,84,0,84,0.25,-0.05649355384120464,0.8044130252767066,-4.74545852266119,0.0,0.0,-0.05649355384120464,0.8044130252767066,-1.0,0.0,0.8742941896370281,0.2976190476190476,0.6547619047619048,0.047619047619047616,0.0
C00010_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,84,0,84,0.25,-0.05652715514493504,0.80429669382123,-4.7482810321745434,0.0,0.0,-0.05652715514493504,0.80429669382123,-1.0,0.0,0.8742941896370281,0.2976190476190476,0.6547619047619048,0.047619047619047616,0.0
C00037_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,84,0,84,0.25,-0.05652715514493504,0.80429669382123,-4.7482810321745434,0.0,0.0,-0.05652715514493504,0.80429669382123,-1.0,0.0,0.8742941896370281,0.2976190476190476,0.6547619047619048,0.047619047619047616,0.0
C00131_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,52,0,52,0.25,-0.05861451050014604,0.7989623555919874,-3.047954546007594,0.0,0.0,-0.05861451050014604,0.7989623555919874,-1.0,0.0,1.0906493414233962,0.2692307692307692,0.6730769230769231,0.057692307692307696,0.0
C00158_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,52,0,52,0.25,-0.05861451050014604,0.7989623555919874,-3.047954546007594,0.0,0.0,-0.05861451050014604,0.7989623555919874,-1.0,0.0,1.0906493414233962,0.2692307692307692,0.6730769230769231,0.057692307692307696,0.0
C00077_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,52,0,52,0.25,-0.05866878952924899,0.7987761878997469,-3.0507770555209475,0.0,0.0,-0.05866878952924899,0.7987761878997469,-1.0,0.0,1.0906493414233962,0.2692307692307692,0.6730769230769231,0.057692307692307696,0.0
C00104_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,52,0,52,0.25,-0.05866878952924899,0.7987761878997469,-3.0507770555209475,0.0,0.0,-0.05866878952924899,0.7987761878997469,-1.0,0.0,1.0906493414233962,0.2692307692307692,0.6730769230769231,0.057692307692307696,0.0
C00023_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,52,0,52,0.25,-0.05872306855835194,0.7985900202075067,-3.053599565034301,0.0,0.0,-0.05872306855835194,0.7985900202075067,-1.0,0.0,1.0906493414233962,0.2692307692307692,0.6730769230769231,0.057692307692307696,0.0
C00050_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,52,0,52,0.25,-0.05872306855835194,0.7985900202075067,-3.053599565034301,0.0,0.0,-0.05872306855835194,0.7985900202075067,-1.0,0.0,1.0906493414233962,0.2692307692307692,0.6730769230769231,0.057692307692307696,0.0
C00124_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,69,0,69,0.2608695652173913,-0.06208134108979395,0.7985381728766084,-4.2836125351957826,0.0,0.0,-0.06208134108979395,0.7985381728766084,-1.0,0.0,0.9369063814625664,0.30434782608695654,0.6521739130434783,0.043478260869565216,0.0
C00151_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,69,0,69,0.2608695652173913,-0.06208134108979395,0.7985381728766084,-4.2836125351957826,0.0,0.0,-0.06208134108979395,0.7985381728766084,-1.0,0.0,0.9369063814625664,0.30434782608695654,0.6521739130434783,0.043478260869565216,0.0
C00070_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,69,0,69,0.2608695652173913,-0.06212224702477007,0.7984054279285158,-4.286435044709135,0.0,0.0,-0.06212224702477007,0.7984054279285158,-1.0,0.0,0.9369063814625664,0.30434782608695654,0.6521739130434783,0.043478260869565216,0.0
C00097_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,69,0,69,0.2608695652173913,-0.06212224702477007,0.7984054279285158,-4.286435044709135,0.0,0.0,-0.06212224702477007,0.7984054279285158,-1.0,0.0,0.9369063814625664,0.30434782608695654,0.6521739130434783,0.043478260869565216,0.0
