cfg,tp_cp,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C02329_tp0.60_sl1.6_high1_t30_d0.25_rr0.80_cp0.20_0.80_md0.30_ap0.80_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.25,0.8,0.2,0.8,0.3,0.8,1084,411,673,0.17619926199261993,-0.3463843526145059,0.42508052619381775,-375.4806382341244,-0.48905109489051096,0.41055718475073316,-0.25925800629141804,0.4409486431007735,-1.0,-1.0,1.2830618602339237,0.487369985141159,0.4933135215453195,0.019316493313521546,0.0
C02485_tp0.60_sl1.6_high1_t30_d0.25_rr0.80_cp0.20_0.80_md0.20_ap0.80_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.25,0.8,0.2,0.8,0.2,0.8,1084,411,673,0.17619926199261993,-0.3463843526145059,0.42508052619381775,-375.4806382341244,-0.48905109489051096,0.41055718475073316,-0.25925800629141804,0.4409486431007735,-1.0,-1.0,1.2830618602339237,0.487369985141159,0.4933135215453195,0.019316493313521546,0.0
C02488_tp0.60_sl1.6_high1_t30_d0.25_rr0.80_cp0.20_0.80_md0.25_ap0.80_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.25,0.8,0.2,0.8,0.25,0.8,1084,411,673,0.17619926199261993,-0.3463843526145059,0.42508052619381775,-375.4806382341244,-0.48905109489051096,0.41055718475073316,-0.25925800629141804,0.4409486431007735,-1.0,-1.0,1.2830618602339237,0.487369985141159,0.4933135215453195,0.019316493313521546,0.0
C02491_tp0.60_sl1.6_high1_t30_d0.25_rr0.80_cp0.20_0.80_md0.30_ap0.80_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.25,0.8,0.2,0.8,0.3,0.8,1084,411,673,0.17619926199261993,-0.3463843526145059,0.42508052619381775,-375.4806382341244,-0.48905109489051096,0.41055718475073316,-0.25925800629141804,0.4409486431007735,-1.0,-1.0,1.2830618602339237,0.487369985141159,0.4933135215453195,0.019316493313521546,0.0
C02064_tp0.60_sl1.6_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02067_tp0.60_sl1.6_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02070_tp0.60_sl1.6_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02226_tp0.60_sl1.6_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02229_tp0.60_sl1.6_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02232_tp0.60_sl1.6_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02388_tp0.60_sl1.6_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02391_tp0.60_sl1.6_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02394_tp0.60_sl1.6_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02550_tp0.60_sl1.6_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02553_tp0.60_sl1.6_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02556_tp0.60_sl1.6_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1095,411,684,0.17899543378995433,-0.34259123330636926,0.4250641218854475,-375.13740047047435,-0.48905109489051096,0.41055718475073316,-0.25458684279309113,0.44094564268756836,-1.0,-1.0,1.2828294389493473,0.47076023391812866,0.5043859649122807,0.024853801169590642,0.0
C02089_tp0.60_sl1.6_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.80_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02092_tp0.60_sl1.6_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.25_ap0.80_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.25,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02095_tp0.60_sl1.6_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.30_ap0.80_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.3,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02251_tp0.60_sl1.6_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.80_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.3,1.0,0.2,0.8,0.2,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02254_tp0.60_sl1.6_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.25_ap0.80_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.3,1.0,0.2,0.8,0.25,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02257_tp0.60_sl1.6_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.30_ap0.80_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.3,1.0,0.2,0.8,0.3,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02413_tp0.60_sl1.6_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.80_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02416_tp0.60_sl1.6_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.25_ap0.80_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.25,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02419_tp0.60_sl1.6_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.30_ap0.80_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.3,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02575_tp0.60_sl1.6_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.80_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.3,1.0,0.2,0.8,0.2,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02578_tp0.60_sl1.6_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.25_ap0.80_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.3,1.0,0.2,0.8,0.25,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02581_tp0.60_sl1.6_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.30_ap0.80_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.3,1.0,0.2,0.8,0.3,0.8,948,411,537,0.17721518987341772,-0.3621249866716991,0.4244040966019662,-343.29448736477076,-0.48905109489051096,0.41055718475073316,-0.2649804233980833,0.4428908036283455,-1.0,-1.0,1.4625783502400767,0.4860335195530726,0.4972067039106145,0.01675977653631285,0.0
C02027_tp0.60_sl1.6_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.85_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.25,0.9,0.15,0.85,0.2,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02030_tp0.60_sl1.6_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.85_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.25,0.9,0.15,0.85,0.25,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02033_tp0.60_sl1.6_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.85_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.25,0.9,0.15,0.85,0.3,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02189_tp0.60_sl1.6_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.85_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.25,0.9,0.15,0.85,0.2,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02192_tp0.60_sl1.6_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.85_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.25,0.9,0.15,0.85,0.25,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02195_tp0.60_sl1.6_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.85_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.25,0.9,0.15,0.85,0.3,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02351_tp0.60_sl1.6_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.85_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.25,0.9,0.15,0.85,0.2,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02354_tp0.60_sl1.6_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.85_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.25,0.9,0.15,0.85,0.25,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02357_tp0.60_sl1.6_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.85_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.25,0.9,0.15,0.85,0.3,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02513_tp0.60_sl1.6_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.85_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.25,0.9,0.15,0.85,0.2,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02516_tp0.60_sl1.6_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.85_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.25,0.9,0.15,0.85,0.25,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C02519_tp0.60_sl1.6_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.85_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.25,0.9,0.15,0.85,0.3,0.85,1021,411,610,0.1772771792360431,-0.3498172986006515,0.42436552171046393,-357.1634618712652,-0.48905109489051096,0.41055718475073316,-0.2560056751987954,0.4412140437390238,-1.0,-1.0,1.3092729188615964,0.47540983606557374,0.4967213114754098,0.027868852459016394,0.0
C00785_tp0.60_sl1.4_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.20_ap0.85_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.3,0.9,0.15,0.85,0.2,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C00788_tp0.60_sl1.4_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.25_ap0.85_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.3,0.9,0.15,0.85,0.25,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C00791_tp0.60_sl1.4_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.30_ap0.85_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.3,0.9,0.15,0.85,0.3,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C00947_tp0.60_sl1.4_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.20_ap0.85_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.3,0.9,0.15,0.85,0.2,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C00950_tp0.60_sl1.4_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.25_ap0.85_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.3,0.9,0.15,0.85,0.25,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C00953_tp0.60_sl1.4_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.30_ap0.85_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.3,0.9,0.15,0.85,0.3,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C01109_tp0.60_sl1.4_high1_t30_d0.30_rr0.90_cp0.15_0.85_md0.20_ap0.85_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.3,0.9,0.15,0.85,0.2,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C01112_tp0.60_sl1.4_high1_t30_d0.30_rr0.90_cp0.15_0.85_md0.25_ap0.85_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.3,0.9,0.15,0.85,0.25,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C01115_tp0.60_sl1.4_high1_t30_d0.30_rr0.90_cp0.15_0.85_md0.30_ap0.85_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.3,0.9,0.15,0.85,0.3,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C01271_tp0.60_sl1.4_high1_t30_d0.30_rr0.90_cp0.15_0.85_md0.20_ap0.85_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.3,0.9,0.15,0.85,0.2,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C01274_tp0.60_sl1.4_high1_t30_d0.30_rr0.90_cp0.15_0.85_md0.25_ap0.85_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.3,0.9,0.15,0.85,0.25,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C01277_tp0.60_sl1.4_high1_t30_d0.30_rr0.90_cp0.15_0.85_md0.30_ap0.85_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.3,0.9,0.15,0.85,0.3,0.85,990,411,579,0.17474747474747473,-0.3707133603747716,0.42417444791334574,-367.0062267710239,-0.48905109489051096,0.41055718475073316,-0.2867119633351017,0.43984302572567874,-1.0,-1.0,1.5206092294394105,0.5198618307426598,0.45768566493955093,0.022452504317789293,0.0
C03376_tp0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.20_ap0.80_TREND_FIRST,0.6,1.8,True,20,TREND_FIRST,0.3,0.9,0.15,0.85,0.2,0.8,941,411,530,0.1742826780021254,-0.3387481651356878,0.4241581044967523,-318.7620233926822,-0.48905109489051096,0.41055718475073316,-0.22219249696732493,0.44597760083574295,-1.0,-1.0,1.2595219332807601,0.41132075471698115,0.5641509433962264,0.024528301886792454,0.0
C03379_tp0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.25_ap0.80_TREND_FIRST,0.6,1.8,True,20,TREND_FIRST,0.3,0.9,0.15,0.85,0.25,0.8,941,411,530,0.1742826780021254,-0.3387481651356878,0.4241581044967523,-318.7620233926822,-0.48905109489051096,0.41055718475073316,-0.22219249696732493,0.44597760083574295,-1.0,-1.0,1.2595219332807601,0.41132075471698115,0.5641509433962264,0.024528301886792454,0.0
C03382_tp0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.30_ap0.80_TREND_FIRST,0.6,1.8,True,20,TREND_FIRST,0.3,0.9,0.15,0.85,0.3,0.8,941,411,530,0.1742826780021254,-0.3387481651356878,0.4241581044967523,-318.7620233926822,-0.48905109489051096,0.41055718475073316,-0.22219249696732493,0.44597760083574295,-1.0,-1.0,1.2595219332807601,0.41132075471698115,0.5641509433962264,0.024528301886792454,0.0
C03538_tp0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.20_ap0.80_MR_FIRST,0.6,1.8,True,20,MR_FIRST,0.3,0.9,0.15,0.85,0.2,0.8,941,411,530,0.1742826780021254,-0.3387481651356878,0.4241581044967523,-318.7620233926822,-0.48905109489051096,0.41055718475073316,-0.22219249696732493,0.44597760083574295,-1.0,-1.0,1.2595219332807601,0.41132075471698115,0.5641509433962264,0.024528301886792454,0.0
C03541_tp0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.15_0.85_md0.25_ap0.80_MR_FIRST,0.6,1.8,True,20,MR_FIRST,0.3,0.9,0.15,0.85,0.25,0.8,941,411,530,0.1742826780021254,-0.3387481651356878,0.4241581044967523,-318.7620233926822,-0.48905109489051096,0.41055718475073316,-0.22219249696732493,0.44597760083574295,-1.0,-1.0,1.2595219332807601,0.41132075471698115,0.5641509433962264,0.024528301886792454,0.0
