tf,start_ts,end_ts,overlap_hours,kijun_flat_bars,ssb_flat_bars,kijun,ssb,range_mid,mid_spread,strength
H1,2026-01-23 04:00:00+00:00,2026-01-23 14:00:00+00:00,10.0,11,21,89387.55,88902.5,89145.025,485.0500000000029,33.81600260849944
H1,2026-02-03 19:00:00+00:00,2026-02-04 02:00:00+00:00,7.0,8,22,76026.1,76100.1,76063.1,74.0,32.76812066653445
H1,2025-12-23 21:00:00+00:00,2025-12-24 01:00:00+00:00,4.0,5,24,87720.45,88567.5,88143.975,847.0500000000029,32.48779728068082
H1,2026-02-04 03:00:00+00:00,2026-02-04 09:00:00+00:00,6.0,7,22,75969.1,76100.1,76034.6,131.0,31.94496203010283
H1,2025-12-18 08:00:00+00:00,2025-12-18 16:00:00+00:00,8.0,22,11,87812.25,87812.25,87812.25,0.0,30.8
H1,2026-01-29 02:00:00+00:00,2026-01-29 13:00:00+00:00,11.0,12,17,89121.4,88929.04999999999,89025.22499999999,192.35000000000582,29.935321039604585
H1,2025-12-17 22:00:00+00:00,2025-12-18 07:00:00+00:00,9.0,22,10,87812.25,87794.6,87803.425,17.64999999999418,29.59405108625692
H1,2026-01-01 09:00:00+00:00,2026-01-01 15:00:00+00:00,6.0,20,11,88191.0,88272.1,88231.55,81.10000000000582,29.17318481553888
H1,2025-11-21 18:00:00+00:00,2025-11-21 23:00:00+00:00,5.0,6,21,84407.05,86875.0,85641.025,2467.949999999997,29.15969400393093
H1,2026-01-30 04:00:00+00:00,2026-01-30 09:00:00+00:00,5.0,6,20,84730.6,85796.35,85263.475,1065.75,28.444458756579827
H1,2025-12-22 17:00:00+00:00,2025-12-23 02:00:00+00:00,9.0,10,17,89222.0,89073.75,89147.875,148.25,28.352850137673947
H1,2026-01-07 03:00:00+00:00,2026-01-07 14:00:00+00:00,11.0,17,12,92812.2,92984.65,92898.42499999999,172.4499999999971,27.948119108152795
H1,2025-12-13 08:00:00+00:00,2025-12-13 15:00:00+00:00,7.0,8,18,91029.5,91373.65,91201.575,344.1499999999942,27.894738940567677
H1,2025-12-16 20:00:00+00:00,2025-12-17 05:00:00+00:00,9.0,10,16,86684.95,87522.7,87103.825,837.75,26.940887060528542
H1,2025-11-12 19:00:00+00:00,2025-11-13 04:00:00+00:00,9.0,19,10,103004.0,104092.35,103548.175,1088.3500000000058,26.91708617043619
H1,2026-02-09 16:00:00+00:00,2026-02-10 00:00:00+00:00,8.0,11,15,70285.85,70285.85,70285.85,0.0,26.8
H1,2026-01-06 11:00:00+00:00,2026-01-06 15:00:00+00:00,4.0,5,19,93565.6,92775.2,93170.4,790.4000000000087,26.57455790074158
H1,2026-01-14 07:00:00+00:00,2026-01-14 14:00:00+00:00,7.0,8,17,94282.15,93464.85,93873.5,817.2999999999884,26.56868249080164
H1,2026-01-11 06:00:00+00:00,2026-01-11 11:00:00+00:00,5.0,6,18,90588.25,90815.9,90702.075,227.64999999999418,26.333905441812345
H1,2025-12-07 18:00:00+00:00,2025-12-08 06:00:00+00:00,12.0,13,13,89705.0,89705.0,89705.0,0.0,26.0
H1,2026-01-27 09:00:00+00:00,2026-01-27 18:00:00+00:00,9.0,15,11,87971.65,87502.5,87737.075,469.1499999999942,25.06596660269726
H1,2025-12-25 06:00:00+00:00,2025-12-25 14:00:00+00:00,8.0,17,9,87194.15,87352.1,87273.125,157.95000000001164,24.355919791675895
H1,2026-01-22 10:00:00+00:00,2026-01-22 14:00:00+00:00,4.0,23,5,88902.5,89310.3,89106.4,407.8000000000029,24.28884087664304
H1,2026-02-07 16:00:00+00:00,2026-02-08 00:00:00+00:00,8.0,9,15,69482.2,65757.2,67619.7,3725.0,23.884275075793994
H1,2025-11-13 09:00:00+00:00,2025-11-13 13:00:00+00:00,4.0,19,6,103004.0,103087.6,103045.8,83.60000000000582,22.381841841414765
H1,2026-01-12 03:00:00+00:00,2026-01-12 13:00:00+00:00,10.0,11,11,91331.65,91331.65,91331.65,0.0,22.0
H1,2025-12-11 03:00:00+00:00,2025-12-11 13:00:00+00:00,10.0,11,11,91882.35,91938.0,91910.175,55.64999999999418,21.986687446124687
H1,2026-01-05 02:00:00+00:00,2026-01-05 10:00:00+00:00,8.0,12,10,92086.3,91321.85,91704.07500000001,764.4499999999971,21.421429832475432
H1,2025-11-24 03:00:00+00:00,2025-11-24 08:00:00+00:00,5.0,6,14,86724.35,85778.0,86251.175,946.3500000000058,21.365576373870702
H1,2026-01-18 05:00:00+00:00,2026-01-18 11:00:00+00:00,6.0,16,7,95220.7,95019.75,95120.225,200.9499999999971,21.155307516928954
H1,2025-12-21 13:00:00+00:00,2025-12-21 18:00:00+00:00,5.0,11,10,88299.25,88085.05,88192.15,214.1999999999971,20.749603620101954
H1,2025-12-05 05:00:00+00:00,2025-12-05 10:00:00+00:00,5.0,6,13,92211.25,92503.75,92357.5,292.5,20.33559633027523
H1,2025-11-28 03:00:00+00:00,2025-11-28 10:00:00+00:00,7.0,8,12,91171.25,89096.4,90133.825,2074.850000000006,20.331965078123066
H1,2025-12-15 18:00:00+00:00,2025-12-16 03:00:00+00:00,9.0,10,10,87522.7,87756.5,87639.6,233.8000000000029,19.946787082325255
H1,2026-02-02 21:00:00+00:00,2026-02-03 03:00:00+00:00,6.0,14,7,76933.0,76975.9,76954.45,42.89999999999418,19.589079624168885
H1,2025-12-09 19:00:00+00:00,2025-12-10 01:00:00+00:00,6.0,14,7,91961.95,91722.5,91842.225,239.4499999999971,19.549031987091897
H1,2025-12-26 07:00:00+00:00,2025-12-26 14:00:00+00:00,7.0,8,11,88191.20000000001,87956.3,88073.75,234.90000000000873,19.54786422394635
H1,2025-12-24 23:00:00+00:00,2025-12-25 03:00:00+00:00,4.0,17,5,87194.15,87629.95,87412.04999999999,435.8000000000029,19.50276734148872
H1,2026-01-21 08:00:00+00:00,2026-01-21 12:00:00+00:00,4.0,5,12,89601.15,90583.1,90092.125,981.9500000000116,18.201613357039307
H1,2026-01-16 02:00:00+00:00,2026-01-16 09:00:00+00:00,7.0,10,8,96117.5,96172.75,96145.125,55.25,17.58989193129445
H1,2026-01-17 03:00:00+00:00,2026-01-17 09:00:00+00:00,6.0,7,10,95019.75,95694.75,95357.25,675.0,17.47629155830463
H1,2026-01-27 21:00:00+00:00,2026-01-28 02:00:00+00:00,5.0,12,6,88382.2,87760.35,88071.275,621.8499999999913,16.682210937995478
H1,2025-12-07 01:00:00+00:00,2025-12-07 05:00:00+00:00,4.0,13,5,89563.70000000001,90320.9,89942.3,757.1999999999825,16.263085463536182
H1,2025-12-23 06:00:00+00:00,2025-12-23 13:00:00+00:00,7.0,8,8,88787.8,88787.8,88787.8,0.0,16.0
H1,2025-12-22 00:00:00+00:00,2025-12-22 07:00:00+00:00,7.0,8,8,88574.25,88574.25,88574.25,0.0,16.0
H1,2025-12-29 04:00:00+00:00,2025-12-29 11:00:00+00:00,7.0,8,8,88888.0,88819.1,88853.55,68.89999999999418,15.987602680762844
H1,2025-12-04 07:00:00+00:00,2025-12-04 11:00:00+00:00,4.0,13,5,92911.2,90253.0,91582.1,2658.199999999997,15.937411489564445
H1,2026-01-26 19:00:00+00:00,2026-01-27 00:00:00+00:00,5.0,9,7,87427.9,87733.04999999999,87580.47499999999,305.1499999999942,15.54583482793688
H1,2026-01-09 07:00:00+00:00,2026-01-09 11:00:00+00:00,4.0,12,5,90421.0,91085.0,90753.0,664.0,15.48669065928657
H1,2026-01-15 09:00:00+00:00,2026-01-15 13:00:00+00:00,4.0,6,9,96287.55,94816.35,95551.95000000001,1471.199999999997,15.363451093888418
H1,2026-01-31 06:00:00+00:00,2026-01-31 11:00:00+00:00,5.0,10,6,83215.5,84730.6,83973.05,1515.1000000000058,14.930611552595298
H1,2025-11-27 09:00:00+00:00,2025-11-27 13:00:00+00:00,4.0,5,9,89096.4,88996.5,89046.45,99.89999999999418,14.783414688318704
H1,2026-01-08 19:00:00+00:00,2026-01-09 00:00:00+00:00,5.0,9,6,90454.0,91533.5,90993.75,1079.5,14.231169204953662
H1,2025-12-01 05:00:00+00:00,2025-12-01 11:00:00+00:00,6.0,7,7,88749.04999999999,88749.04999999999,88749.04999999999,0.0,14.0
H1,2025-11-23 06:00:00+00:00,2025-11-23 11:00:00+00:00,5.0,8,6,85141.4,83713.4,84427.4,1428.0,13.373796406516073
H1,2026-01-20 08:00:00+00:00,2026-01-20 13:00:00+00:00,5.0,6,6,92000.6,93056.1,92528.35,1055.5,11.864656134578777
H1,2026-01-04 01:00:00+00:00,2026-01-04 05:00:00+00:00,4.0,6,5,90429.4,89961.0,90195.2,468.3999999999942,10.74420340687994
H1,2026-01-13 09:00:00+00:00,2026-01-13 13:00:00+00:00,4.0,5,5,91371.3,91371.3,91371.3,0.0,10.0
H4,2021-09-07 12:00:00+00:00,2021-09-11 04:00:00+00:00,88.0,23,49,47519.0,47519.0,47519.0,0.0,77.2
H4,2024-12-05 20:00:00+00:00,2024-12-09 04:00:00+00:00,80.0,21,47,97415.2,97415.2,97415.2,0.0,73.2
H4,2023-08-02 00:00:00+00:00,2023-08-05 16:00:00+00:00,88.0,23,41,29304.95,29304.95,29304.95,0.0,67.6
H4,2022-10-16 04:00:00+00:00,2022-10-17 16:00:00+00:00,36.0,23,36,18932.85,18932.85,18932.85,0.0,61.599999999999994
H4,2020-08-05 08:00:00+00:00,2020-08-06 08:00:00+00:00,24.0,26,33,11322.125,11322.125,11322.125,0.0,60.400000000000006
H4,2023-08-10 04:00:00+00:00,2023-08-11 20:00:00+00:00,40.0,19,37,29466.15,29466.15,29466.15,0.0,59.6
H4,2025-07-03 12:00:00+00:00,2025-07-06 04:00:00+00:00,64.0,17,37,107747.0,107747.0,107747.0,0.0,58.0
H4,2020-05-10 00:00:00+00:00,2020-05-12 00:00:00+00:00,48.0,13,39,9010.0,9010.0,9010.0,0.0,57.199999999999996
H4,2024-01-12 20:00:00+00:00,2024-01-15 16:00:00+00:00,68.0,18,35,45198.75,45198.75,45198.75,0.0,56.4
H4,2019-10-26 00:00:00+00:00,2019-10-27 20:00:00+00:00,44.0,12,38,8790.619999999999,8790.619999999999,8790.619999999999,0.0,55.2
H4,2020-07-10 12:00:00+00:00,2020-07-12 16:00:00+00:00,52.0,14,36,9295.71,9185.0,9240.355,110.70999999999913,53.75594245147478
H4,2023-03-30 00:00:00+00:00,2023-03-31 16:00:00+00:00,40.0,11,37,27832.4,27832.4,27832.4,0.0,53.2
H4,2024-01-03 12:00:00+00:00,2024-01-06 12:00:00+00:00,72.0,19,31,43141.5,43141.5,43141.5,0.0,52.4
H4,2023-11-18 04:00:00+00:00,2023-11-18 20:00:00+00:00,16.0,19,31,36223.15,36223.15,36223.15,0.0,52.4
H4,2023-05-01 20:00:00+00:00,2023-05-03 04:00:00+00:00,32.0,18,32,28800.0,28483.75,28641.875,316.25,52.223374268879624
H4,2025-12-03 20:00:00+00:00,2025-12-05 16:00:00+00:00,44.0,12,35,88985.5,88985.5,88985.5,0.0,51.6
H4,2023-04-28 00:00:00+00:00,2023-04-28 20:00:00+00:00,20.0,15,32,28483.75,28483.75,28483.75,0.0,50.4
H4,2023-07-09 04:00:00+00:00,2023-07-10 12:00:00+00:00,32.0,22,27,30624.0,30624.0,30624.0,0.0,50.0
H4,2023-02-03 04:00:00+00:00,2023-02-04 00:00:00+00:00,20.0,13,32,23382.800000000003,23382.800000000003,23382.800000000003,0.0,48.8
H4,2025-07-06 20:00:00+00:00,2025-07-07 16:00:00+00:00,20.0,6,37,108842.0,107747.0,108294.5,1095.0,48.70750300531587
H4,2022-09-30 16:00:00+00:00,2022-10-01 16:00:00+00:00,24.0,23,25,19417.5,19417.5,19417.5,0.0,48.400000000000006
H4,2019-12-18 20:00:00+00:00,2019-12-22 16:00:00+00:00,92.0,24,24,6953.495,6953.495,6953.495,0.0,48.0
H4,2025-07-08 08:00:00+00:00,2025-07-08 20:00:00+00:00,12.0,4,37,108442.35,107747.0,108094.675,695.3500000000058,47.295756481350196
H4,2021-03-05 16:00:00+00:00,2021-03-07 16:00:00+00:00,48.0,13,32,49500.755000000005,47841.78,48671.2675,1658.9750000000058,47.19146453546294
H4,2025-12-24 12:00:00+00:00,2025-12-26 16:00:00+00:00,52.0,14,30,88477.0,87503.8,87990.4,973.1999999999971,46.68366477975262
H4,2021-09-26 08:00:00+00:00,2021-09-26 20:00:00+00:00,12.0,13,31,42892.165,44176.79,43534.4775,1284.625,46.235667682100505
H4,2020-06-16 00:00:00+00:00,2020-06-19 04:00:00+00:00,76.0,21,25,9241.715,9452.21,9346.9625,210.49499999999898,45.76926918063721
H4,2025-02-05 12:00:00+00:00,2025-02-07 04:00:00+00:00,40.0,11,31,96793.15,98790.15,97791.65,1997.0,45.07943438457179
H4,2021-01-30 16:00:00+00:00,2021-01-31 16:00:00+00:00,24.0,14,28,33940.55,33940.55,33940.55,0.0,44.800000000000004
H4,2025-12-27 00:00:00+00:00,2025-12-27 08:00:00+00:00,8.0,11,30,87956.3,87503.8,87730.05,452.5,44.57011324802922
H4,2025-12-07 12:00:00+00:00,2025-12-08 00:00:00+00:00,12.0,4,35,90936.5,88985.5,89961.0,1951.0,44.24054748019846
H4,2025-12-06 20:00:00+00:00,2025-12-07 08:00:00+00:00,12.0,4,35,91080.65,88985.5,90033.075,2095.149999999994,44.17207636421954
H4,2024-10-25 12:00:00+00:00,2024-10-27 20:00:00+00:00,56.0,15,27,67032.4,67394.15,67213.275,361.75,44.16231307350608
H4,2022-12-08 16:00:00+00:00,2022-12-09 08:00:00+00:00,16.0,13,28,17042.5,17042.5,17042.5,0.0,44.0
H4,2020-04-20 20:00:00+00:00,2020-04-23 00:00:00+00:00,52.0,14,28,7012.975,6877.665,6945.32,135.3100000000004,43.94387731035233
H4,2023-07-25 04:00:00+00:00,2023-07-27 20:00:00+00:00,64.0,20,23,29599.1,29625.0,29612.05,25.900000000001455,43.56189884927938
H4,2021-11-12 16:00:00+00:00,2021-11-14 16:00:00+00:00,48.0,13,28,65755.85,64649.35,65202.600000000006,1106.5000000000073,43.265771967950094
H4,2022-12-09 16:00:00+00:00,2022-12-11 12:00:00+00:00,44.0,12,28,17010.2,17042.5,17026.35,32.29999999999927,43.11820220240172
H4,2020-11-26 16:00:00+00:00,2020-11-29 16:00:00+00:00,72.0,19,23,17867.595,17867.595,17867.595,0.0,42.8
H4,2022-01-26 16:00:00+00:00,2022-01-28 16:00:00+00:00,48.0,13,29,35870.205,38174.415,37022.31,2304.209999999999,42.551652472682555
H4,2023-07-11 12:00:00+00:00,2023-07-13 08:00:00+00:00,44.0,12,27,30484.4,30624.0,30554.2,139.59999999999854,41.808977708853256
H4,2020-09-25 16:00:00+00:00,2020-09-27 20:00:00+00:00,52.0,14,26,10484.74,10654.605,10569.6725,169.86499999999978,41.72936814085337
H4,2022-07-02 20:00:00+00:00,2022-07-05 00:00:00+00:00,52.0,14,26,19744.7,20225.5,19985.1,480.7999999999993,41.40390796397911
H4,2021-11-02 12:00:00+00:00,2021-11-05 08:00:00+00:00,68.0,18,23,61874.775,60949.775,61412.275,925.0,41.37677737758026
H4,2020-06-11 16:00:00+00:00,2020-06-14 20:00:00+00:00,76.0,20,21,9535.53,9535.53,9535.53,0.0,41.2
H4,2022-08-29 00:00:00+00:00,2022-08-30 16:00:00+00:00,40.0,11,27,20687.8,20716.8,20702.3,29.0,41.142367338275946
H4,2022-08-31 04:00:00+00:00,2022-09-02 00:00:00+00:00,44.0,12,27,20041.0,20716.8,20378.9,675.7999999999993,40.65191144970007
H4,2025-06-17 16:00:00+00:00,2025-06-18 08:00:00+00:00,16.0,18,22,106100.0,106633.8,106366.9,533.8000000000029,40.59626849964499
H4,2025-12-23 12:00:00+00:00,2025-12-24 08:00:00+00:00,20.0,6,30,88567.5,87503.8,88035.65,1063.699999999997,40.31291496514845
H4,2023-11-15 20:00:00+00:00,2023-11-18 00:00:00+00:00,52.0,19,21,36223.15,36473.100000000006,36348.125,249.95000000000437,40.1240843951492
H4,2020-04-03 12:00:00+00:00,2020-04-05 20:00:00+00:00,56.0,15,24,6715.0,6570.0,6642.5,145.0,39.92839779005525
H4,2022-04-26 20:00:00+00:00,2022-04-30 00:00:00+00:00,76.0,21,20,39235.9,40318.9,39777.4,1083.0,39.71860089475384
H4,2022-12-20 20:00:00+00:00,2022-12-23 04:00:00+00:00,56.0,20,21,16629.8,17305.0,16967.4,675.2000000000007,39.62323467062677
H4,2022-09-28 00:00:00+00:00,2022-09-30 08:00:00+00:00,56.0,23,18,19417.5,19229.65,19323.575,187.84999999999854,39.61489230028048
H4,2020-08-13 16:00:00+00:00,2020-08-14 04:00:00+00:00,12.0,15,23,11613.5,11613.5,11613.5,0.0,39.599999999999994
H4,2025-07-28 00:00:00+00:00,2025-07-29 08:00:00+00:00,32.0,9,27,117239.65,117483.7,117361.67499999999,244.0500000000029,39.517823898453926
H4,2025-12-22 12:00:00+00:00,2025-12-23 00:00:00+00:00,12.0,4,30,87503.8,87503.8,87503.8,0.0,39.2
H4,2022-03-16 00:00:00+00:00,2022-03-16 08:00:00+00:00,8.0,13,24,39652.0,39890.75,39771.375,238.75,38.96608420993436
H4,2022-01-02 00:00:00+00:00,2022-01-04 12:00:00+00:00,60.0,16,23,47112.5,48892.0,48002.25,1779.5,38.95586033034194
H4,2025-06-13 00:00:00+00:00,2025-06-14 00:00:00+00:00,24.0,7,28,106633.8,105479.35,106056.57500000001,1154.449999999997,38.77789378471105
H4,2021-12-17 16:00:00+00:00,2021-12-20 00:00:00+00:00,56.0,16,22,47426.43,48070.555,47748.4925,644.125,38.678232397741255
H4,2020-10-03 04:00:00+00:00,2020-10-05 12:00:00+00:00,56.0,17,21,10653.085,10697.515,10675.3,44.43000000000029,38.63918587501737
H4,2023-05-25 00:00:00+00:00,2023-05-27 08:00:00+00:00,56.0,15,22,26688.75,26688.75,26688.75,0.0,38.4
H4,2024-11-27 16:00:00+00:00,2024-11-29 12:00:00+00:00,44.0,15,22,94932.7,95263.2,95097.95,330.5,38.26700821400746
H4,2025-04-03 12:00:00+00:00,2025-04-06 12:00:00+00:00,72.0,19,19,84836.1,84836.1,84836.1,0.0,38.0
H4,2025-07-30 16:00:00+00:00,2025-07-31 04:00:00+00:00,12.0,7,27,117756.0,117483.7,117619.85,272.3000000000029,37.912229949152675
H4,2023-07-07 00:00:00+00:00,2023-07-09 00:00:00+00:00,48.0,22,17,30624.0,30534.0,30579.0,90.0,37.88848674557371
H4,2025-10-11 20:00:00+00:00,2025-10-12 20:00:00+00:00,24.0,7,27,112843.55,113862.5,113353.025,1018.9499999999971,37.66145465268043
H4,2023-11-25 08:00:00+00:00,2023-11-26 04:00:00+00:00,20.0,11,24,37017.85,37017.85,37017.85,0.0,37.599999999999994
H4,2025-06-11 16:00:00+00:00,2025-06-12 12:00:00+00:00,20.0,6,28,107790.5,105479.35,106634.925,2311.149999999994,37.58539369132849
H4,2025-04-07 04:00:00+00:00,2025-04-08 12:00:00+00:00,32.0,9,26,79571.6,81478.5,80525.05,1906.8999999999942,37.51169200777126
H4,2023-08-26 16:00:00+00:00,2023-08-27 00:00:00+00:00,8.0,21,17,26043.0,26043.0,26043.0,0.0,37.2
H4,2024-02-28 16:00:00+00:00,2024-03-01 12:00:00+00:00,44.0,12,23,57611.25,57406.35,57508.8,204.90000000000146,37.067929451759284
H4,2025-05-13 00:00:00+00:00,2025-05-15 00:00:00+00:00,48.0,21,18,103270.55,99595.05,101432.8,3675.5,37.057202142932574
H4,2025-12-11 04:00:00+00:00,2025-12-11 16:00:00+00:00,12.0,13,22,91121.5,91121.5,91121.5,0.0,36.8
H4,2021-06-10 08:00:00+00:00,2021-06-11 20:00:00+00:00,36.0,15,21,34729.0,35219.5,34974.25,490.5,36.68550039123355
H4,2021-05-05 00:00:00+00:00,2021-05-07 12:00:00+00:00,60.0,16,20,55968.485,55703.295,55835.89,265.1900000000023,36.62604627219297
H4,2025-10-13 20:00:00+00:00,2025-10-14 16:00:00+00:00,20.0,6,27,112006.75,113862.5,112934.625,1855.75,36.59860898616282
H4,2025-03-05 08:00:00+00:00,2025-03-06 20:00:00+00:00,36.0,13,22,88085.5,86585.6,87335.55,1499.8999999999942,36.17866786288582
H4,2025-10-13 00:00:00+00:00,2025-10-13 16:00:00+00:00,16.0,5,27,112628.3,113862.5,113245.4,1234.199999999997,36.007573052316744
H4,2023-07-20 20:00:00+00:00,2023-07-22 04:00:00+00:00,32.0,13,22,29910.0,30625.0,30267.5,715.0,35.95074638909061
H4,2022-05-01 00:00:00+00:00,2022-05-02 20:00:00+00:00,44.0,12,22,38863.3,39075.0,38969.15,211.6999999999971,35.80548660889184
H4,2025-04-10 08:00:00+00:00,2025-04-11 08:00:00+00:00,24.0,7,26,79005.95,81478.5,80242.225,2472.550000000003,35.69995662806312
H4,2025-09-06 20:00:00+00:00,2025-09-08 16:00:00+00:00,44.0,12,22,111306.7,110277.9,110792.29999999999,1028.800000000003,35.66878522926353
H4,2025-10-11 04:00:00+00:00,2025-10-11 16:00:00+00:00,12.0,4,27,113307.25,113862.5,113584.875,555.25,35.42681900865274
H4,2025-06-10 20:00:00+00:00,2025-06-11 04:00:00+00:00,8.0,3,28,107226.85,105479.35,106353.1,1747.5,35.41804208302266
H4,2019-11-30 04:00:00+00:00,2019-12-01 12:00:00+00:00,32.0,12,22,7350.0,7180.094999999999,7265.0475,169.90500000000065,35.17732090420214
H4,2025-05-03 08:00:00+00:00,2025-05-04 16:00:00+00:00,32.0,14,20,95356.75,95282.7,95319.725,74.05000000000291,35.17267578518619
H4,2024-06-12 00:00:00+00:00,2024-06-14 12:00:00+00:00,60.0,16,19,68111.35,69072.0,68591.675,960.6499999999942,35.10829623596336
H4,2025-12-12 04:00:00+00:00,2025-12-13 20:00:00+00:00,40.0,11,22,91877.5,91121.5,91499.5,756.0,34.911548904943345
H4,2025-10-23 16:00:00+00:00,2025-10-25 20:00:00+00:00,52.0,14,20,110150.15,108705.0,109427.575,1445.1499999999942,34.741192119161866
H4,2025-07-30 04:00:00+00:00,2025-07-30 12:00:00+00:00,8.0,3,27,118367.5,117483.7,117925.6,883.8000000000029,34.541129573922596
H4,2023-03-05 04:00:00+00:00,2023-03-05 12:00:00+00:00,8.0,16,18,22952.95,22952.95,22952.95,0.0,34.4
H4,2023-07-19 00:00:00+00:00,2023-07-20 16:00:00+00:00,40.0,11,22,29920.8,30625.0,30272.9,704.2000000000007,34.39980114342531
H4,2022-12-25 04:00:00+00:00,2022-12-26 20:00:00+00:00,40.0,13,20,16758.05,16629.8,16693.925,128.25,34.13773902601774
H4,2025-10-31 12:00:00+00:00,2025-11-01 16:00:00+00:00,28.0,8,23,111137.15,111290.1,111213.625,152.95000000001164,33.9533046607566
H4,2025-12-27 16:00:00+00:00,2025-12-28 16:00:00+00:00,24.0,11,21,87956.3,88477.0,88216.65,520.6999999999971,33.80049212648338
H4,2025-06-01 20:00:00+00:00,2025-06-02 12:00:00+00:00,16.0,5,25,105946.05,106866.05,106406.05,920.0,33.708551651719226
H4,2020-01-24 08:00:00+00:00,2020-01-26 08:00:00+00:00,48.0,13,20,8533.5,8726.15,8629.825,192.64999999999964,33.64883210210287
H4,2021-12-13 16:00:00+00:00,2021-12-16 00:00:00+00:00,56.0,20,15,48184.0,48764.5,48474.25,580.5,33.59765364210397
H4,2025-04-09 16:00:00+00:00,2025-04-10 04:00:00+00:00,12.0,4,26,79123.75,81478.5,80301.125,2354.75,33.419992226807835
H4,2025-06-03 12:00:00+00:00,2025-06-04 04:00:00+00:00,16.0,5,25,104903.55,106866.05,105884.8,1962.5,33.38130115450271
H4,2021-02-23 08:00:00+00:00,2021-02-25 20:00:00+00:00,60.0,16,17,51682.98,51682.98,51682.98,0.0,33.2
H4,2025-12-29 04:00:00+00:00,2025-12-30 16:00:00+00:00,36.0,10,21,88496.65,88477.0,88486.825,19.64999999999418,33.19262901386594
H4,2023-11-02 12:00:00+00:00,2023-11-04 12:00:00+00:00,48.0,13,19,35008.350000000006,34674.95,34841.65,333.40000000000873,32.88532013458403
H4,2022-08-05 08:00:00+00:00,2022-08-07 16:00:00+00:00,56.0,16,17,23010.0,23535.0,23272.5,525.0,32.46757012291207
H4,2023-09-29 20:00:00+00:00,2023-10-01 16:00:00+00:00,44.0,12,19,26679.35,26636.85,26658.1,42.5,32.34842812521068
H4,2025-09-03 16:00:00+00:00,2025-09-05 00:00:00+00:00,32.0,9,21,109876.35,110320.25,110098.3,443.8999999999942,32.26989258400864
H4,2023-05-21 08:00:00+00:00,2023-05-22 00:00:00+00:00,16.0,13,18,26917.65,26992.65,26955.15,75.0,31.911210259654496
H4,2025-06-03 00:00:00+00:00,2025-06-03 08:00:00+00:00,8.0,3,25,104751.45,106866.05,105808.75,2114.600000000006,31.765169446648937
H4,2025-10-22 16:00:00+00:00,2025-10-23 12:00:00+00:00,20.0,10,20,109997.9,108705.0,109351.45,1292.8999999999942,31.626073992933215
H4,2021-04-10 04:00:00+00:00,2021-04-11 20:00:00+00:00,40.0,11,19,58668.035,58668.035,58668.035,0.0,31.6
H4,2025-10-30 16:00:00+00:00,2025-10-31 08:00:00+00:00,16.0,5,23,111290.1,111290.1,111290.1,0.0,31.599999999999998
H4,2025-07-15 12:00:00+00:00,2025-07-16 12:00:00+00:00,24.0,18,15,119489.05,115350.0,117419.525,4139.050000000003,31.296785191830352
H4,2021-12-01 04:00:00+00:00,2021-12-02 20:00:00+00:00,40.0,15,16,56234.994999999995,56347.31,56291.1525,112.31500000000233,31.137872117525397
H4,2025-05-05 00:00:00+00:00,2025-05-06 08:00:00+00:00,32.0,9,20,95655.25,95282.7,95468.975,372.5500000000029,31.078721044975026
H4,2022-03-09 12:00:00+00:00,2022-03-11 00:00:00+00:00,36.0,16,16,39890.75,41242.0,40566.375,1351.25,30.96845300753561
H4,2024-04-10 20:00:00+00:00,2024-04-11 12:00:00+00:00,16.0,11,19,70218.29999999999,68695.2,69456.75,1523.0999999999913,30.9219207986492
H4,2025-05-24 04:00:00+00:00,2025-05-24 16:00:00+00:00,12.0,6,22,108037.35,106999.15,107518.25,1038.2000000000116,30.90161293962726
H4,2022-12-16 20:00:00+00:00,2022-12-18 20:00:00+00:00,48.0,13,17,17460.55,17460.55,17460.55,0.0,30.799999999999997
H4,2025-02-14 16:00:00+00:00,2025-02-16 00:00:00+00:00,32.0,13,17,96398.35,97058.15,96728.25,659.7999999999884,30.59133127729737
H4,2025-05-26 00:00:00+00:00,2025-05-26 20:00:00+00:00,20.0,6,22,109228.25,106999.15,108113.7,2229.100000000006,30.56971039342848
H4,2025-02-13 08:00:00+00:00,2025-02-14 12:00:00+00:00,28.0,13,17,96243.05,97058.15,96650.6,815.0999999999913,30.542421385164218
H4,2025-11-02 04:00:00+00:00,2025-11-02 16:00:00+00:00,12.0,4,23,109896.5,111290.1,110593.3,1393.6000000000058,30.416715169363556
H4,2025-06-15 00:00:00+00:00,2025-06-15 16:00:00+00:00,16.0,5,22,106482.0,106633.8,106557.9,151.8000000000029,30.356754446877833
H4,2024-05-12 04:00:00+00:00,2024-05-14 00:00:00+00:00,44.0,13,17,61782.3,62808.7,62295.5,1026.3999999999942,30.300755346886305
H4,2025-09-02 16:00:00+00:00,2025-09-03 08:00:00+00:00,16.0,6,21,109476.8,110320.25,109898.525,843.4499999999971,29.771509402825803
H4,2020-06-25 00:00:00+00:00,2020-06-27 00:00:00+00:00,48.0,13,16,9400.0,9400.0,9400.0,0.0,29.6
H4,2025-06-26 00:00:00+00:00,2025-06-27 00:00:00+00:00,24.0,7,20,103182.65,103182.65,103182.65,0.0,29.6
H4,2020-10-14 08:00:00+00:00,2020-10-15 08:00:00+00:00,24.0,14,16,11444.5,11121.33,11282.915,323.1700000000001,29.5535157634982
