tf,line,start_ts,end_ts,length_bars,value,duration_days
MN1,kijun,2022-12-31,2023-11-30,12,42320.95,334.0
MN1,kijun,2024-02-29,2024-09-30,8,44662.299999999996,214.0
MN1,kijun,2021-10-31,2022-03-31,6,36410.255,151.0
MN1,ssb,2025-09-30,2026-01-31,5,70825.85,123.0
MN1,ssb,2024-02-29,2024-05-31,4,38751.604999999996,92.0
